"location_id","country","place","complex_site","site_location_utm_wkt","sample","radius","context","find_nr","species","wood_shape","type_context","feature","number_of_rings","missing_to_pith","sapwood_rings","missing_to_waney_edge","felling_season","date_first_ring","date_last_ring","laboratory","researcher"
"Alphen02","NL","Alphen aan den Rijn","Vicus; military","SRID=23031;POINT(613819.150464429 5776811.92961888)","C5A0302","Z",NULL,"234-H4","QUSP","9","A",NULL,118,NULL,30,NULL,NULL,-5,113,"RING","EH"
"Alphen02","NL","Alphen aan den Rijn","Vicus; military","SRID=23031;POINT(613819.150464429 5776811.92961888)","C5A0303","Z",NULL,"236-H1","QUSP","9","A",NULL,65,NULL,NULL,16,NULL,4,68,"RING","EH"
"Alphen02","NL","Alphen aan den Rijn","Vicus; military","SRID=23031;POINT(613819.150464429 5776811.92961888)","C5A0305","Z",NULL,"236-H3","QUSP","0","A",NULL,134,NULL,NULL,NULL,NULL,-38,96,"RING","EH"
"Alphen02","NL","Alphen aan den Rijn","Vicus; military","SRID=23031;POINT(613819.150464429 5776811.92961888)","C5A0306","A",NULL,"237-H1","QUSP","10","A",NULL,90,NULL,NULL,NULL,NULL,-120,-31,"RING","EH"
"Alphen02","NL","Alphen aan den Rijn","Vicus; military","SRID=23031;POINT(613819.150464429 5776811.92961888)","C5A0308","Z",NULL,"237-H5","QUSP","2","A",NULL,77,NULL,NULL,NULL,NULL,-5,72,"RING","EH"
"Alphen02","NL","Alphen aan den Rijn","Vicus; military","SRID=23031;POINT(613819.150464429 5776811.92961888)","C5A0307","A",NULL,"237-H4","QUSP","9","A",NULL,133,NULL,NULL,20,NULL,-54,79,"RING","EH"
"Alphen02","NL","Alphen aan den Rijn","Vicus; military","SRID=23031;POINT(613819.150464429 5776811.92961888)","C5A0501","B",NULL,"238-H2","QUSP","0","A",NULL,136,NULL,27,NULL,NULL,-24,112,"RING","EH"
"Alphen02","NL","Alphen aan den Rijn","Vicus; military","SRID=23031;POINT(613819.150464429 5776811.92961888)","C5A0407","Z",NULL,"382-H1","QUSP","0","A",NULL,158,NULL,NULL,20,NULL,-91,67,"RING","EH"
"Alphen02","NL","Alphen aan den Rijn","Vicus; military","SRID=23031;POINT(613819.150464429 5776811.92961888)","C5A0406","0",NULL,"382-H1","QUSP","0","A",NULL,128,NULL,16,4,NULL,-65,63,"RING","RMV"
"Alphen02","NL","Alphen aan den Rijn","Vicus; military","SRID=23031;POINT(613819.150464429 5776811.92961888)","C5A0405","B",NULL,"381-H3","QUSP","2","A",NULL,176,NULL,15,15,NULL,-66,110,"RING","EH"
"Alphen02","NL","Alphen aan den Rijn","Vicus; military","SRID=23031;POINT(613819.150464429 5776811.92961888)","C5A0101","B",NULL,"287-H1","QUSP","9","A",NULL,190,NULL,NULL,NULL,NULL,-167,23,"RING","EH"
"Alphen02","NL","Alphen aan den Rijn","Vicus; military","SRID=23031;POINT(613819.150464429 5776811.92961888)","C5A0102","Z",NULL,"288-H2","QUSP","5","A",NULL,70,NULL,NULL,16,NULL,7,76,"RING","EH"
"Alphen02","NL","Alphen aan den Rijn","Vicus; military","SRID=23031;POINT(613819.150464429 5776811.92961888)","C5A0104","A",NULL,"290-H1","QUSP","11","A",NULL,180,NULL,NULL,26,NULL,-101,79,"RING","EH"
"Alphen02","NL","Alphen aan den Rijn","Vicus; military","SRID=23031;POINT(613819.150464429 5776811.92961888)","C5A0201","A",NULL,"583-H1","QUSP","10","A",NULL,101,NULL,NULL,NULL,NULL,-122,-23,"RING","EH"
"Alphen02","NL","Alphen aan den Rijn","Vicus; military","SRID=23031;POINT(613819.150464429 5776811.92961888)","C5A0202","Z",NULL,"585-H1","QUSP","10","A",NULL,259,NULL,10,NULL,NULL,-171,88,"RING","EH"
"Alphen02","NL","Alphen aan den Rijn","Vicus; military","SRID=23031;POINT(613819.150464429 5776811.92961888)","C5A0203","B",NULL,"586-H1","QUSP","14","A",NULL,163,NULL,NULL,20,NULL,-91,72,"RING","EH"
"Alphen02","NL","Alphen aan den Rijn","Vicus; military","SRID=23031;POINT(613819.150464429 5776811.92961888)","C5A0301","0",NULL,"234-H1","QUSP","10","A",NULL,95,NULL,NULL,20,NULL,-18,77,"RING","RMV"
"Alphen05","NL","Alphen aan den Rijn","Castellum","SRID=23031;POINT(612495.403722767 5777518.65559963)","IALP065","G","Fase 1; Centuriowoning; Foundation goot","65","QUSP","15","A","Latrine",119,NULL,15,NULL,NULL,-79,40,NULL,"HvE"
"Alphen05","NL","Alphen aan den Rijn","Castellum","SRID=23031;POINT(612495.403722767 5777518.65559963)","IALP062","0","Fase 1; Centuriowoning; Foundation goot latrine","62(a)","QUSP","15","A","Latrine",151,NULL,NULL,NULL,NULL,-129,22,NULL,"HvE"
"Alphen07","NL","Alphen aan den Rijn","Road; Limes road","SRID=23031;POINT(614868.794734911 5775101.79708712)","1GD0003","B",NULL,"40","QUSP","4","A","Military road",146,NULL,21,0,"Summer/Winter",-22,124,NULL,"SvD"
"Alphen07","NL","Alphen aan den Rijn","Road; Limes road","SRID=23031;POINT(614868.794734911 5775101.79708712)","1GD0002","A",NULL,"39","QUSP","4","A","Military road",228,NULL,16,NULL,NULL,-110,118,NULL,"SvD"
"Alphen07","NL","Alphen aan den Rijn","Road; Limes road","SRID=23031;POINT(614868.794734911 5775101.79708712)","1GD0001","M",NULL,"38","QUSP","4","A","Military road",87,NULL,8,0,"Summer/Winter",38,124,NULL,"SvD"
"AlphenNB01","NL","Alphen-Chaam","Settlement","SRID=23031;POINT(635678.979476834 5705049.24441497)","AKE0002","1","Water well 3; fase 1","376.4","QUSP","11","A",NULL,72,15,12,8,NULL,325,396,"RING","EH"
"AlphenNB01","NL","Alphen-Chaam","Settlement","SRID=23031;POINT(635678.979476834 5705049.24441497)","AKE0003","1","Water well 3; fase 1","376.1","QUSP","4","A",NULL,72,10,2,18,NULL,318,389,"RING","EH"
"AlphenNB01","NL","Alphen-Chaam","Settlement","SRID=23031;POINT(635678.979476834 5705049.24441497)","AKE0004","1","Water well 3; fase 1","376.6","QUSP","14","A",NULL,126,NULL,19,2,NULL,275,400,"RING","EH"
"AlphenNB01","NL","Alphen-Chaam","Settlement","SRID=23031;POINT(635678.979476834 5705049.24441497)","AKE0001","1","Water well 3; fase 2 (binnenput)","376.8","QUSP","14","A",NULL,226,25,7,19,NULL,316,541,"RING","EH"
"Amerongen01","NL","Amerongen","Subfossil, bog","SRID=23031;POINT(668954.499656795 5764367.85565541)","AMF0001","1",NULL,NULL,"QUSP","1","N","Subfossil tree",231,5,NULL,28,NULL,213,443,"RING","EH"
"Arlon01","B","Arlon","Vicus","SRID=23031;POINT(702892.308607391 5485164.93096921)","587010","L",NULL,"TR1_STR1_(=cuve)","QUSP",NULL,"A",NULL,78,NULL,NULL,NULL,NULL,-12,66,NULL,"JE"
"Arlon01","B","Arlon","Vicus","SRID=23031;POINT(702892.308607391 5485164.93096921)","5870601","L",NULL,"F174 US 113 poutre","QUSP",NULL,"A",NULL,66,NULL,NULL,NULL,NULL,-20,46,NULL,"JE"
"Arlon01","B","Arlon","Vicus","SRID=23031;POINT(702892.308607391 5485164.93096921)","5870501","L",NULL,"F173 US 153 poteau","QUSP",NULL,"A",NULL,151,NULL,22,1,NULL,-37,114,NULL,"JE"
"Arlon01","B","Arlon","Vicus","SRID=23031;POINT(702892.308607391 5485164.93096921)","5870406","L",NULL,"F175 US 149 poteau","QUSP",NULL,"A",NULL,59,NULL,NULL,NULL,NULL,52,110,NULL,"JE"
"Arlon01","B","Arlon","Vicus","SRID=23031;POINT(702892.308607391 5485164.93096921)","5870404","L",NULL,"F175 US 145 poteau","QUSP",NULL,"A",NULL,77,NULL,NULL,NULL,NULL,30,106,NULL,"JE"
"Arlon01","B","Arlon","Vicus","SRID=23031;POINT(702892.308607391 5485164.93096921)","5870403","L",NULL,"F175 US 144 poteau","QUSP",NULL,"A",NULL,79,NULL,NULL,NULL,NULL,13,91,NULL,"JE"
"Arlon01","B","Arlon","Vicus","SRID=23031;POINT(702892.308607391 5485164.93096921)","5870303","L",NULL,"F142 US 139 planche","QUSP",NULL,"A",NULL,149,NULL,3,NULL,NULL,-82,67,NULL,"JE"
"Arlon01","B","Arlon","Vicus","SRID=23031;POINT(702892.308607391 5485164.93096921)","5870302","L",NULL,"F142 US 138 planche","QUSP",NULL,"A",NULL,167,NULL,8,NULL,NULL,-86,81,NULL,"JE"
"Arlon01","B","Arlon","Vicus","SRID=23031;POINT(702892.308607391 5485164.93096921)","5870301","L",NULL,"F142 US 137 planche","QUSP",NULL,"A",NULL,164,NULL,NULL,NULL,NULL,-124,40,NULL,"JE"
"Arlon01","B","Arlon","Vicus","SRID=23031;POINT(702892.308607391 5485164.93096921)","587016","L",NULL,"-","QUSP",NULL,"A",NULL,32,NULL,NULL,NULL,NULL,-34,-3,NULL,"JE"
"Arlon01","B","Arlon","Vicus","SRID=23031;POINT(702892.308607391 5485164.93096921)","587015","L",NULL,"-","QUSP",NULL,"A",NULL,87,NULL,NULL,NULL,NULL,-88,-2,NULL,"JE"
"Arlon01","B","Arlon","Vicus","SRID=23031;POINT(702892.308607391 5485164.93096921)","587013","L",NULL,"TR1","QUSP",NULL,"A",NULL,163,NULL,NULL,NULL,NULL,-156,7,NULL,"JE"
"Arlon01","B","Arlon","Vicus","SRID=23031;POINT(702892.308607391 5485164.93096921)","587011","L",NULL,"TR1_STR1_SOUS LA 7_ I-370","QUSP",NULL,"A",NULL,30,NULL,NULL,NULL,NULL,35,64,NULL,"JE"
"Arlon01","B","Arlon","Vicus","SRID=23031;POINT(702892.308607391 5485164.93096921)","587009","L",NULL,"TR1_STR2","QUSP",NULL,"A",NULL,84,NULL,NULL,NULL,NULL,65,148,NULL,"JE"
"Arlon01","B","Arlon","Vicus","SRID=23031;POINT(702892.308607391 5485164.93096921)","587008","L",NULL,"TR1_STR2","QUSP",NULL,"A",NULL,84,NULL,NULL,NULL,NULL,33,116,NULL,"JE"
"Arlon01","B","Arlon","Vicus","SRID=23031;POINT(702892.308607391 5485164.93096921)","587006","L",NULL,"TR1_STR2","QUSP",NULL,"A",NULL,120,NULL,NULL,NULL,NULL,33,152,NULL,"JE"
"Arlon01","B","Arlon","Vicus","SRID=23031;POINT(702892.308607391 5485164.93096921)","587004","L",NULL,"TR1_STR1_cuvelage_2e poutre","QUSP",NULL,"A",NULL,176,NULL,NULL,NULL,NULL,-193,-18,NULL,"JE"
"Arlon01","B","Arlon","Vicus","SRID=23031;POINT(702892.308607391 5485164.93096921)","5870033","L",NULL,"TR1_STR1_cuvelage_2e poutre","QUSP",NULL,"A",NULL,42,NULL,NULL,NULL,NULL,-37,5,NULL,"JE"
"Arlon01","B","Arlon","Vicus","SRID=23031;POINT(702892.308607391 5485164.93096921)","5870031","L",NULL,"TR1_STR1_cuvelage_2e poutre","QUSP",NULL,"A",NULL,73,NULL,NULL,NULL,NULL,-162,-90,NULL,"JE"
"Arlon01","B","Arlon","Vicus","SRID=23031;POINT(702892.308607391 5485164.93096921)","587002","L",NULL,"TR1_STR1_cuvelage_2e poutre","QUSP",NULL,"A",NULL,157,NULL,NULL,NULL,NULL,-171,-15,NULL,"JE"
"Arlon01","B","Arlon","Vicus","SRID=23031;POINT(702892.308607391 5485164.93096921)","587001","L",NULL,"TR1_STR1_cuvelage_1e poutre sortie","QUSP",NULL,"A",NULL,136,NULL,NULL,NULL,NULL,-62,74,NULL,"JE"
"Art01","F","Art-sur-Meurthe","River bed","SRID=23031;POINT(740680.547742283 5393908.18226866)","ARTM106","T",NULL,"ARTM001, TreeNo: 383, KeyNo: 14","QUSP",NULL,"N","Subfossil tree",71,NULL,29,NULL,NULL,-127,-57,NULL,"WT"
"Art01","F","Art-sur-Meurthe","River bed","SRID=23031;POINT(740680.547742283 5393908.18226866)","ARTM101","T",NULL,"ARTM001, TreeNo: 362, KeyNo: 1","QUSP",NULL,"N","Subfossil tree",117,NULL,NULL,NULL,NULL,-379,-263,NULL,"WT"
"Art01","F","Art-sur-Meurthe","River bed","SRID=23031;POINT(740680.547742283 5393908.18226866)","ARTM102","T",NULL,"ARTM001, TreeNo: 363, KeyNo: 15","QUSP",NULL,"N","Subfossil tree",47,NULL,NULL,NULL,NULL,-110,-64,NULL,"WT"
"Art01","F","Art-sur-Meurthe","River bed","SRID=23031;POINT(740680.547742283 5393908.18226866)","ARTM103","T",NULL,"ARTM001, TreeNo: 380, KeyNo: 4","QUSP",NULL,"N","Subfossil tree",139,NULL,NULL,NULL,NULL,-157,-19,NULL,"WT"
"Art01","F","Art-sur-Meurthe","River bed","SRID=23031;POINT(740680.547742283 5393908.18226866)","ARTM104","T",NULL,"ARTM001, TreeNo: 4024, KeyNo: 13","QUSP",NULL,"N","Subfossil tree",73,NULL,NULL,NULL,NULL,-99,-27,NULL,"WT"
"Art01","F","Art-sur-Meurthe","River bed","SRID=23031;POINT(740680.547742283 5393908.18226866)","ARTM105","T",NULL,"ARTM001, TreeNo: 4004, KeyNo: 16","QUSP",NULL,"N","Subfossil tree",81,NULL,15,NULL,NULL,-226,-146,NULL,"WT"
"Atton01","F","Atton","Settlement; villa","SRID=23031;POINT(726683.389917843 5420198.09489977)","ATTO105","T",NULL,"ATTO001, TreeNo: 7, KeyNo: 4","QUSP","7","A","Bekken",107,NULL,18,NULL,NULL,52,158,NULL,"WT"
"Atton01","F","Atton","Settlement; villa","SRID=23031;POINT(726683.389917843 5420198.09489977)","ATTO101","T",NULL,"ATTO001, TreeNo: 10, KeyNo: 11","QUSP","7","A","Bekken",35,NULL,5,NULL,NULL,106,140,NULL,"WT"
"Atton01","F","Atton","Settlement; villa","SRID=23031;POINT(726683.389917843 5420198.09489977)","ATTO107","T",NULL,"ATTO001, TreeNo: 9, KeyNo: 9","QUSP","7","A","Bekken",110,NULL,18,NULL,NULL,38,147,NULL,"WT"
"Atton01","F","Atton","Settlement; villa","SRID=23031;POINT(726683.389917843 5420198.09489977)","ATTO108","T",NULL,"ATTO001, TreeNo: 1, KeyNo: 5","QUSP","7","A","Bekken",41,NULL,1,NULL,NULL,100,140,NULL,"WT"
"Atton01","F","Atton","Settlement; villa","SRID=23031;POINT(726683.389917843 5420198.09489977)","ATTO109","T",NULL,"ATTO001, TreeNo: 2, KeyNo: 8","QUSP","7","A","Bekken",89,NULL,13,NULL,NULL,70,158,NULL,"WT"
"Atton01","F","Atton","Settlement; villa","SRID=23031;POINT(726683.389917843 5420198.09489977)","ATTO110","T",NULL,"ATTO001, TreeNo: 3, KeyNo: 2","QUSP","7","A","Bekken",108,NULL,21,NULL,NULL,48,155,NULL,"WT"
"Atton01","F","Atton","Settlement; villa","SRID=23031;POINT(726683.389917843 5420198.09489977)","ATTO102","T",NULL,"ATTO001, TreeNo: 4, KeyNo: 1","QUSP","7","A","Bekken",111,NULL,10,NULL,NULL,30,140,NULL,"WT"
"Atton01","F","Atton","Settlement; villa","SRID=23031;POINT(726683.389917843 5420198.09489977)","ATTO103","T",NULL,"ATTO001, TreeNo: 5, KeyNo: 6","QUSP","7","A","Bekken",94,NULL,NULL,NULL,NULL,35,128,NULL,"WT"
"Atton01","F","Atton","Settlement; villa","SRID=23031;POINT(726683.389917843 5420198.09489977)","ATTO104","T",NULL,"ATTO001, TreeNo: 6, KeyNo: 3","QUSP","7","A","Bekken",79,NULL,NULL,NULL,NULL,54,132,NULL,"WT"
"Atton01","F","Atton","Settlement; villa","SRID=23031;POINT(726683.389917843 5420198.09489977)","ATTO106","T",NULL,"ATTO001, TreeNo: 8, KeyNo: 7","QUSP","7","A","Bekken",99,NULL,24,NULL,NULL,57,155,NULL,"WT"
"Autrecourt01","F","Autrecourt-et-Pourron","Subfossil wood; fluvial","SRID=23031;POINT(646778.920844928 5497767.86174457)","AUTR201","T",NULL,"AUTR002, TreeNo: SD24, KeyNo: 15","QUSP","1","N","Subfossil tree",125,NULL,NULL,NULL,NULL,-308,-184,NULL,"WT"
"Azelo01","NL","Azelo","Settlement","SRID=23031;POINT(754099.346025744 5800024.83377401)","AZW0004","1","Water well","185","QUSP","14","A",NULL,72,NULL,15,1,"Summer/Winter",200,271,"RING","EH"
"Azelo01","NL","Azelo","Settlement","SRID=23031;POINT(754099.346025744 5800024.83377401)","AZW0001","1","Water well","189","QUSP","1","A",NULL,63,1,20,1,"Autumn/Winter",207,269,"RING","EH"
"Azelo01","NL","Azelo","Settlement","SRID=23031;POINT(754099.346025744 5800024.83377401)","AZW0002","1","Water well","181","QUSP","14","A",NULL,76,NULL,15,1,NULL,196,271,"RING","EH"
"Azelo01","NL","Azelo","Settlement","SRID=23031;POINT(754099.346025744 5800024.83377401)","AZW0003","1","Water well","174","QUSP","14","A",NULL,58,3,NULL,16,NULL,200,257,"RING","EH"
"Balije01","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(638526.325038529 5772167.35455546)","VDM2W06","0","Weg","22","QUSP","1","A","Military road",72,2,15,1,"Autumn/Winter",52,123,"RING","EH"
"Balije01","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(638526.325038529 5772167.35455546)","VDM2W07","1","Weg","5","QUSP","10","A","Military road",249,60,20,1,"Autumn/Winter",-126,123,"RING","EH"
"Balije01","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(638526.325038529 5772167.35455546)","VDM2W08","0","Weg","7","QUSP","1","A","Military road",38,1,8,1,"Autumn/Winter",86,123,"RING","EH"
"Balije01","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(638526.325038529 5772167.35455546)","VDM2W09","1","Weg","8","QUSP","0","A","Military road",31,NULL,9,1,"Summer/Winter",93,123,NULL,"EH"
"Balije01","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(638526.325038529 5772167.35455546)","VDM2W10","0","Weg","27","QUSP","2","A","Military road",107,3,16,1,"Summer/Winter",17,123,NULL,"RMV"
"Balije01","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(638526.325038529 5772167.35455546)","VDM2W11","0","Weg","26","QUSP","2","A","Military road",113,3,15,1,"Summer/Winter",11,123,NULL,"RMV"
"Balije01","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(638526.325038529 5772167.35455546)","VDM2W13","0","Weg","30","QUSP","7","A","Military road",170,NULL,NULL,NULL,NULL,-75,95,NULL,"RMV"
"Balije01","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(638526.325038529 5772167.35455546)","VDM2W14","0","Weg","32","QUSP","0","A","Military road",72,NULL,NULL,20,NULL,-131,-60,NULL,"RMV"
"Balije01","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(638526.325038529 5772167.35455546)","VDM2W15","0","Weg","29","QUSP","2","A","Military road",68,NULL,19,1,"Summer/Winter",56,123,NULL,"RMV"
"Balije01","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(638526.325038529 5772167.35455546)","VDM2W16","0","Weg","28","QUSP","4","A","Military road",110,NULL,21,0,"Summer/Winter",15,124,NULL,"RMV"
"Balije01","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(638526.325038529 5772167.35455546)","VDM2W17","0","Weg","12","QUSP","11","A","Military road",187,NULL,22,1,"Summer/Winter",-63,123,NULL,"RMV"
"Balije01","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(638526.325038529 5772167.35455546)","VDM2W18","1","Weg","10","QUSP","2","A","Military road",122,10,18,1,"Summer/Autumn",2,123,NULL,"RMV"
"Balije01","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(638526.325038529 5772167.35455546)","VDM2W20","0","Weg","20","QUSP","1","A","Military road",44,5,13,1,"Summer/Winter",80,123,NULL,"RMV"
"Balije01","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(638526.325038529 5772167.35455546)","VDM2W21","0","Weg","25","QUSP","4","A","Military road",53,NULL,19,1,NULL,70,122,NULL,"RMV"
"Balije01","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(638526.325038529 5772167.35455546)","VDM2W23","0","Weg","11","QUSP","6","A","Military road",75,NULL,NULL,NULL,NULL,30,104,NULL,"RMV"
"Balije01","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(638526.325038529 5772167.35455546)","VDM2W24","0","Weg","17","QUSP","1","A","Military road",79,3,15,1,"Summer/Autumn",45,123,NULL,"RMV"
"Balije01","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(638526.325038529 5772167.35455546)","VDM2W25","0","Weg","18","QUSP","1","A","Military road",33,1,13,1,"Summer/Autumn",91,123,NULL,"RMV"
"Balije01","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(638526.325038529 5772167.35455546)","VDM2W26","0","Weg","19","QUSP","1","A","Military road",52,2,16,1,"Summer/Autumn",72,123,NULL,"RMV"
"Balije01","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(638526.325038529 5772167.35455546)","VDM2W27","1","Weg","24","QUSP","7","A","Military road",45,NULL,10,1,"Summer/Autumn",79,123,NULL,"RMV"
"Balije01","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(638526.325038529 5772167.35455546)","VDM2W28","1","Weg","4","QUSP","2","A","Military road",31,NULL,9,1,"Summer/Autumn",93,123,NULL,"RMV"
"Balije01","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(638526.325038529 5772167.35455546)","VDM2W31","0","Weg","7","QUSP","2","A","Military road",71,1,18,NULL,"Summer/Autumn",53,123,NULL,"RMV"
"Balije01","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(638526.325038529 5772167.35455546)","VDM2W33","0","Weg","6","QUSP","1","A","Military road",107,NULL,NULL,NULL,NULL,-35,72,NULL,"RMV"
"Balije01","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(638526.325038529 5772167.35455546)","VDM2W34","0","Weg","9","QUSP","2","A","Military road",69,NULL,NULL,NULL,NULL,38,106,NULL,"RMV"
"Balije01","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(638526.325038529 5772167.35455546)","VDM2W01","0","Weg","Plank","QUSP","14","A","Military road",80,NULL,NULL,20,NULL,15,94,"RING","EH"
"Balije01","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(638526.325038529 5772167.35455546)","VDM2W02","0","Weg","16","QUSP","1","A","Military road",51,3,12,1,"Autumn/Winter",73,123,"RING","EH"
"Balije01","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(638526.325038529 5772167.35455546)","VDM2W03","1","Weg","14","QUSP","0","A","Military road",70,5,16,1,"Autumn/Winter",54,123,"RING","EH"
"Balije01","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(638526.325038529 5772167.35455546)","VDM2W04","0","Weg","21","QUSP","1","A","Military road",46,NULL,10,0,NULL,79,124,"RING","EH"
"Balije01","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(638526.325038529 5772167.35455546)","VDM2W05","0","Weg","15","QUSP","0","A","Military road",99,5,15,1,"Autumn/Winter",25,123,"RING","EH"
