Series_A,Radius_A,Series_B,Radius_B,overlap,r,r_wuchs,t,t_wuchs,SGC,SSGC,p
VEND181,T,VEND185,T,109,0.00363977,0.53968121,0.03782584,6.63108254,0.71296296,0.01851852,0.0000095840
VEND181,T,VEND070,T,135,0.10748322,0.51681321,1.25145800,6.96202942,0.67164179,0.02985075,0.0000707365
VEND181,T,VEND073,T,63,0.66235931,0.51759047,6.96144912,4.72460992,0.70967742,0.00000000,0.0009599694
VEND183,T,HOK0012,2,54,0.53277892,0.53473227,4.58336025,4.56320819,0.73584906,0.01886792,0.0005947133
VEND182,T,VEND043,T,71,0.82347329,0.56235428,12.14349274,5.64915446,0.70000000,0.01428571,0.0008179733
VEND184,T,AUTR201,T,68,0.63331358,0.52947379,6.69844510,5.07053173,0.76119403,0.04477612,0.0000190341
VEND184,T,VEND066,Q,62,0.06984689,0.53965151,0.54685721,4.96517374,0.75409836,0.03278689,0.0000721315
VEND184,T,VEND066,T,62,0.06984689,0.53965151,0.54685721,4.96517374,0.75409836,0.03278689,0.0000721315
VEND184,T,VEND073,T,70,0.64828360,0.55679595,7.07257085,5.52755175,0.72463768,0.02898551,0.0001899946
VEND184,T,VEND180,T,76,0.23987090,0.54543162,2.13981528,5.59798407,0.76000000,0.04000000,0.0000066896
VEND184,T,VEND040,T,52,0.33218308,0.65943387,2.51508072,6.20262540,0.72549020,0.01960784,0.0012790283
VEND184,T,VEND217,T,96,0.54715466,0.62466590,6.37132976,7.75569438,0.73684211,0.03157895,0.0000038951
VEND184,T,VEND049,T,69,0.44910408,0.55269836,4.14492702,5.42852429,0.73529412,0.02941176,0.0001042119
VEND185,T,NOVY_QT6,R,52,0.52970461,0.61758018,4.45994689,5.55232969,0.70588235,0.03921569,0.0032758975
VEND185,T,563005,L,64,0.33977585,0.64446968,2.86748404,6.63662190,0.71428571,0.03174603,0.0006697294
VEND185,T,VEND042,T,104,0.82468408,0.65438681,14.79795524,8.74019131,0.77669903,0.00970874,0.0000000195
VEND185,T,VEND172,T,125,0.85605457,0.53645960,18.44242294,7.04993658,0.68548387,0.02419355,0.0000361311
VEND185,T,VEND181,T,109,0.00363977,0.53968121,0.03782584,6.63108254,0.71296296,0.01851852,0.0000095840
VEND185,T,VEND101,T,110,0.51072366,0.53117875,6.20196915,6.51532338,0.68807339,0.03669725,0.0000859806
VEND185,T,VEND187,T,51,0.32250287,0.56916556,2.40916503,4.84559450,0.76000000,0.04000000,0.0002360344
VEND185,T,VEND195,Q,67,0.14685290,0.54967345,1.20611485,5.30490439,0.72727273,0.03030303,0.0002218467
VEND185,T,VEND195,T,67,0.14685290,0.54967345,1.20611485,5.30490439,0.72727273,0.03030303,0.0002218467
VEND185,T,VEND255,T,107,-0.22382170,0.58796764,-2.36436922,7.44837585,0.72641509,0.02830189,0.0000031289
VEND186,T,VEND200,T,92,0.48939107,0.51494173,5.35338106,5.69881317,0.71428571,0.01098901,0.0000434526
VEND186,T,VEND224,T,75,0.63198179,0.50159121,7.01500714,4.95384766,0.71621622,0.01351351,0.0001992824
VEND185,T,VEND047,T,99,0.62925628,0.53616375,8.01510095,6.25579071,0.73469388,0.02040816,0.0000033728
VEND185,T,VEND053,T,107,0.79579511,0.62395093,13.52984230,8.18156472,0.69811321,0.01886792,0.0000451520
VEND185,T,VEND071,T,125,0.07104891,0.50684884,0.79317162,6.52087904,0.73387097,0.02419355,0.0000001903
VEND187,T,MAP0002,1,50,0.64740510,0.60964625,5.94615102,5.32848966,0.75510204,0.04081633,0.0003550394
VEND187,T,VEND047,T,69,0.54137803,0.54421694,5.30973780,5.30977607,0.77941176,0.01470588,0.0000040622
VEND187,T,VEND185,T,51,0.32250287,0.56916556,2.40916503,4.84559450,0.76000000,0.04000000,0.0002360344
VEND187,T,VEND249,T,51,0.47878626,0.57298604,3.85625771,4.89393970,0.70000000,0.02000000,0.0046777350
VEND190,T,VEND197,T,144,0.84619427,0.58288945,18.98948300,8.54829481,0.67832168,0.02797203,0.0000200051
VEND192,T,VEND172,T,60,0.69397038,0.60804384,7.40341861,5.83285533,0.71186441,0.00000000,0.0011350310
VEND192,T,VEND193,T,60,0.73149719,0.62998847,8.24049614,6.17798294,0.72881356,0.01694915,0.0004395874
VEND187,T,VEND142,T,92,0.43918004,0.57328698,4.66330688,6.63775788,0.71428571,0.03296703,0.0000434526
VEND192,T,195001,0,60,0.06631096,0.52772428,0.51046771,4.73152098,0.77966102,0.01694915,0.0000173724
VEND192,T,VEND053,T,60,0.63706755,0.51791427,6.34841468,4.61090431,0.72881356,0.00000000,0.0004395874
VEND192,T,VEND071,T,60,0.21643424,0.50059101,1.70282463,4.40390250,0.71186441,0.00000000,0.0011350310
VEND195,T,195052,0,60,0.24085252,0.50856020,1.90613666,4.49821157,0.71186441,0.03389831,0.0011350310
VEND195,Q,VEND133,T,81,-0.19991772,0.61079579,-1.82495943,6.85646985,0.77500000,0.01250000,0.0000008683
VEND193,T,VEND192,T,60,0.73149719,0.62998847,8.24049614,6.17798294,0.72881356,0.01694915,0.0004395874
VEND194,T,TROY142,T,50,0.55872247,0.52871260,4.71578369,4.31553304,0.73469388,0.02040816,0.0010172414
VEND194,T,VEND195,Q,102,0.57429925,0.67289054,7.05022679,9.09628600,0.75247525,0.00990099,0.0000003881
VEND194,T,VEND195,T,111,0.55745566,0.61003696,7.04239580,8.03784726,0.72727273,0.00909091,0.0000018670
VEND195,Q,195052,0,60,0.24085252,0.50856020,1.90613666,4.49821157,0.71186441,0.03389831,0.0011350310
VEND195,Q,VEND185,T,67,0.14685290,0.54967345,1.20611485,5.30490439,0.72727273,0.03030303,0.0002218467
VEND195,Q,VEND194,T,102,0.57429925,0.67289054,7.05022679,9.09628600,0.75247525,0.00990099,0.0000003881
VEND195,Q,VEND213,T,103,0.28911053,0.50652262,3.05012666,5.90388761,0.69607843,0.00980392,0.0000747648
VEND195,Q,VEND214,T,59,0.02492862,0.51534529,0.18990973,4.54008228,0.72413793,0.01724138,0.0006402427
VEND195,Q,VEND224,T,75,0.30359369,0.50487607,2.74098166,4.99733988,0.71621622,0.01351351,0.0001992824
VEND196,T,MEH0001,0,66,0.22374662,0.53540619,1.85082627,5.07136676,0.70769231,0.06153846,0.0008112200
VEND195,T,VEND185,T,67,0.14685290,0.54967345,1.20611485,5.30490439,0.72727273,0.03030303,0.0002218467
VEND195,T,VEND194,T,111,0.55745566,0.61003696,7.04239580,8.03784726,0.72727273,0.00909091,0.0000018670
VEND195,T,VEND213,T,103,0.28911053,0.50652262,3.05012666,5.90388761,0.69607843,0.00980392,0.0000747648
VEND195,T,VEND214,T,59,0.02492862,0.51534529,0.18990973,4.54008228,0.72413793,0.01724138,0.0006402427
VEND196,T,DAMP105,T,56,0.47821544,0.59324668,4.03822455,5.41533261,0.76363636,0.01818182,0.0000921590
VEND196,T,F2A0101,A,68,0.54931803,0.50712311,5.38091186,4.78015279,0.74626866,0.01492537,0.0000554004
VEND196,T,F2A0101,B,68,0.54889989,0.50092463,5.37504871,4.70199149,0.76119403,0.00000000,0.0000190341
VEND196,T,F2A0101,C,68,0.55700399,0.52823109,5.48972935,5.05401762,0.80597015,0.00000000,0.0000005473
VEND196,T,F2A0101,Z,68,0.55351288,0.51592060,5.44005427,4.89280954,0.79104478,0.01492537,0.0000018922
VEND195,T,VEND133,T,90,-0.15951000,0.61671671,-1.52433136,7.34937051,0.77528090,0.01123596,0.0000002058
VEND196,T,NOVY107,T,65,0.42544967,0.50154953,3.76095554,4.60154066,0.73437500,0.03125000,0.0001768346
VEND196,T,VEND034,T,77,0.03801482,0.51548125,0.33164523,5.20970247,0.72368421,0.01315789,0.0000961659
VEND196,T,VEND181,T,62,0.61143190,0.57881958,6.03494696,5.49817420,0.72131148,0.03278689,0.0005462334
VEND196,T,VEND198,T,67,0.50548212,0.57246654,4.75936449,5.62899704,0.71212121,0.00000000,0.0005677688
VEND196,T,VEND101,T,77,0.48228981,0.53683335,4.79959906,5.51046298,0.72368421,0.01315789,0.0000961659
VEND196,T,VEND221,T,77,0.56641810,0.56606575,5.99176132,5.94676194,0.76315789,0.01315789,0.0000044684
VEND196,T,VEND120,Q,54,0.39374881,0.53097088,3.11844886,4.51844506,0.77358491,0.00000000,0.0000679202
VEND196,T,VEND243,T,65,0.42676916,0.56311891,3.77521231,5.40869825,0.71875000,0.00000000,0.0004652582
VEND196,T,VEND245,T,77,0.50647422,0.50570683,5.12068861,5.07652979,0.71052632,0.01315789,0.0002419328
VEND196,T,VEND120,T,59,0.51474804,0.54045048,4.57251192,4.84957084,0.77586207,0.00000000,0.0000264794
VEND196,T,VEND142,T,62,0.38057139,0.52775881,3.21422285,4.81284403,0.72131148,0.01639344,0.0005462334
VEND196,T,VEND174,T,77,0.61385084,0.53520321,6.77891847,5.48699850,0.81578947,0.01315789,0.0000000367
VEND198,T,195005,A,67,0.40867690,0.53605359,3.63775914,5.11950289,0.72727273,0.04545455,0.0002218467
VEND197,T,VEND190,T,144,0.84619427,0.58288945,18.98948300,8.54829481,0.67832168,0.02797203,0.0000200051
VEND198,T,VEND036,T,55,0.32204998,0.52210998,2.49975460,4.45669514,0.75925926,0.00000000,0.0001387885
VEND198,T,VEND142,T,59,0.32846189,0.61329444,2.64843364,5.86218372,0.72413793,0.01724138,0.0006402427
VEND198,T,VEND021,T,66,0.21182357,0.53431737,1.74742903,5.05692675,0.75384615,0.00000000,0.0000425559
VEND198,T,VEND196,T,67,0.50548212,0.57246654,4.75936449,5.62899704,0.71212121,0.00000000,0.0005677688
VEND198,T,VEND210,T,55,0.65201952,0.68078189,6.31935060,6.76622575,0.81481481,0.00000000,0.0000037133
VEND206,T,VEND037,T,60,0.51792524,0.53406486,4.65061825,4.81086756,0.71186441,0.03389831,0.0011350310
VEND206,T,VEND039,T,64,0.56112753,0.52385152,5.38075843,4.84240958,0.73015873,0.03174603,0.0002585320
VEND206,T,VEND047,T,64,0.57963804,0.51601246,5.64594526,4.74337606,0.73015873,0.04761905,0.0002585320
VEND207,T,VEND143,T,56,0.42827956,0.61860727,3.51487777,5.78568719,0.74545455,0.00000000,0.0002719197
VEND208,T,VEND161,T,50,0.45627647,0.53554057,3.58934439,4.39347794,0.71428571,0.00000000,0.0026997961
VEND200,T,VEND186,T,92,0.48939107,0.51494173,5.35338106,5.69881317,0.71428571,0.01098901,0.0000434526
VEND206,T,VEND018,T,64,0.40545377,0.63930423,3.52055008,6.54640866,0.71428571,0.04761905,0.0006697294
VEND206,T,VEND020,T,64,0.44092369,0.56095380,3.89921943,5.33547150,0.76190476,0.04761905,0.0000321596
VEND206,T,VEND240,T,51,0.86428419,0.53707980,12.14983241,4.45692770,0.74000000,0.06000000,0.0006885139
VEND210,T,VEND036,T,63,0.59375665,0.56845895,5.81032194,5.39655226,0.70967742,0.01612903,0.0009599694
VEND210,T,VEND142,T,63,0.43773282,0.52762367,3.83349139,4.85106317,0.70967742,0.01612903,0.0009599694
VEND210,T,VEND150,T,54,0.55111313,0.58464277,4.80826617,5.19655685,0.73584906,0.01886792,0.0005947133
VEND210,T,VEND198,T,55,0.65201952,0.68078189,6.31935060,6.76622575,0.81481481,0.00000000,0.0000037133
VEND211,T,HOK0012,2,62,0.25106652,0.56520009,2.02577824,5.30698912,0.70491803,0.04918033,0.0013698861
VEND213,T,195023,B,51,0.55193146,0.50684528,4.68017035,4.11573607,0.78000000,0.00000000,0.0000750132
VEND213,T,195025,0,60,0.38970263,0.58294706,3.25033150,5.46404567,0.77966102,0.01694915,0.0000173724
VEND213,T,195025,B,60,0.27330865,0.55968735,2.18241601,5.14351644,0.72881356,0.00000000,0.0004395874
VEND213,T,VEND238,Q,88,-0.00321324,0.51983605,-0.02997128,5.64316146,0.71264368,0.00000000,0.0000728391
VEND213,T,VEND255,T,51,0.15387314,0.60268253,1.10116158,5.28681429,0.80000000,0.00000000,0.0000220905
VEND214,T,NOVY137,T,52,0.51195164,0.50853870,4.25611793,4.17624642,0.76470588,0.00000000,0.0001563527
VEND213,T,VEND176,T,100,0.19047486,0.55497759,1.93054516,6.60443207,0.71717172,0.00000000,0.0000154858
VEND213,T,VEND195,Q,103,0.28911053,0.50652262,3.05012666,5.90388761,0.69607843,0.00980392,0.0000747648
VEND213,T,VEND195,T,103,0.28911053,0.50652262,3.05012666,5.90388761,0.69607843,0.00980392,0.0000747648
VEND214,T,VEND249,T,51,0.22354409,0.71545648,1.62173532,7.16831472,0.78000000,0.04000000,0.0000750132
VEND214,T,VEND262,T,79,0.40876537,0.55880956,3.95568892,5.91288750,0.71794872,0.02564103,0.0001182423
VEND215,T,VEND216,T,195,0.56210681,0.53148298,9.46629971,8.71664277,0.72680412,0.01030928,0.0000000003
VEND216,T,VEND215,T,195,0.56210681,0.53148298,9.46629971,8.71664277,0.72680412,0.01030928,0.0000000003
VEND217,T,SILL_QT6,R,108,0.57026062,0.54195997,7.18086602,6.63944644,0.72897196,0.01869159,0.0000021690
VEND214,T,VEND195,Q,59,0.02492862,0.51534529,0.18990973,4.54008228,0.72413793,0.01724138,0.0006402427
VEND214,T,VEND195,T,59,0.02492862,0.51534529,0.18990973,4.54008228,0.72413793,0.01724138,0.0006402427
VEND214,T,VEND227,T,59,0.64749117,0.68400671,6.47070054,7.07924521,0.75862069,0.00000000,0.0000817561
VEND217,T,VEND049,T,74,0.49146413,0.68138185,4.82154316,7.89929578,0.73972603,0.01369863,0.0000419552
VEND217,T,VEND071,T,108,0.49266485,0.58197081,5.85618566,7.36803360,0.71962617,0.00934579,0.0000055285
VEND217,T,VEND180,T,90,0.47918209,0.56446572,5.15040998,6.41482352,0.71910112,0.03370787,0.0000356516
VEND217,T,VEND181,T,92,0.55466031,0.57338662,6.35893423,6.63947668,0.72527473,0.02197802,0.0000172371
VEND217,T,VEND184,T,96,0.54715466,0.62466590,6.37132976,7.75569438,0.73684211,0.03157895,0.0000038951
VEND217,T,VEND219,T,125,0.74994139,0.70582523,12.62424759,11.05044470,0.73387097,0.00806452,0.0000001903
VEND217,T,VEND220,T,150,0.76009152,0.69201772,14.27804021,11.66226102,0.71140940,0.01342282,0.0000002454
VEND217,T,VEND232,T,102,0.45683601,0.51547318,5.16119415,6.01551800,0.71287129,0.00990099,0.0000188022
VEND217,T,VEND233,T,103,0.60143214,0.60149121,7.60293555,7.56673871,0.72549020,0.00980392,0.0000052466
VEND221,T,VEND109,Q,65,0.28092756,0.53770371,2.34172411,5.06193747,0.76562500,0.00000000,0.0000213771
VEND219,T,VEND217,T,125,0.74994139,0.70582523,12.62424759,11.05044470,0.73387097,0.00806452,0.0000001903
VEND219,T,VEND220,T,123,0.77669458,0.66132949,13.61990805,9.69826392,0.70491803,0.00819672,0.0000059887
VEND220,T,VEND040,T,70,0.32083649,0.53230879,2.81382189,5.18519793,0.72463768,0.00000000,0.0001899946
VEND220,T,VEND049,T,74,0.54884913,0.62261029,5.60982029,6.75119116,0.72602740,0.00000000,0.0001122979
VEND220,T,VEND172,T,77,0.67861327,0.60981187,8.05452333,6.66349246,0.72368421,0.00000000,0.0000961659
VEND220,T,VEND217,T,150,0.76009152,0.69201772,14.27804021,11.66226102,0.71140940,0.01342282,0.0000002454
VEND220,T,VEND219,T,123,0.77669458,0.66132949,13.61990805,9.69826392,0.70491803,0.00819672,0.0000059887
VEND220,T,VEND232,T,77,0.70387065,0.59740427,8.63854523,6.45144437,0.72368421,0.00000000,0.0000961659
VEND221,T,NOVY107,T,65,0.51783258,0.61474891,4.84248733,6.18647979,0.73437500,0.04687500,0.0001768346
VEND221,T,VEND039,T,83,0.00127766,0.50227264,0.01156974,5.22771494,0.70731707,0.01219512,0.0001735687
VEND221,T,VEND050,T,139,0.27842807,0.54970939,3.40545071,7.70232549,0.70289855,0.01449275,0.0000018696
VEND221,T,VEND196,T,77,0.56641810,0.56606575,5.99176132,5.94676194,0.76315789,0.01315789,0.0000044684
VEND224,T,VEND170,T,95,0.78312414,0.69120032,12.20950734,9.22379107,0.76595745,0.03191489,0.0000002508
VEND224,T,VEND180,T,58,0.44317188,0.69196352,3.73241574,7.17266659,0.75438596,0.03508772,0.0001224623
VEND225,T,VEND125,T,65,0.36110389,0.53653664,3.09785723,5.04650255,0.71875000,0.06250000,0.0004652582
VEND224,T,VEND186,T,75,0.63198179,0.50159121,7.01500714,4.95384766,0.71621622,0.01351351,0.0001992824
VEND224,T,VEND195,Q,75,0.30359369,0.50487607,2.74098166,4.99733988,0.71621622,0.01351351,0.0001992824
VEND225,T,VRIG106,T,53,0.34648530,0.61563652,2.66353249,5.57913122,0.71153846,0.01923077,0.0022819373
VEND225,X,VEND101,T,112,0.44027652,0.53319204,5.16627253,6.61016942,0.68468468,0.02702703,0.0000996068
VEND225,X,195026,0,81,0.40172747,0.51973217,3.92369458,5.40714319,0.70000000,0.02500000,0.0003466194
VEND226,T,SILL_QT6,R,152,0.54773988,0.58751638,8.04488250,8.89207572,0.72847682,0.01986755,0.0000000196
VEND225,X,VEND248,T,108,0.33004078,0.50772400,3.61661966,6.06757795,0.71962617,0.01869159,0.0000055285
VEND225,X,VRIG106,T,53,0.34648530,0.61563652,2.66353249,5.57913122,0.71153846,0.01923077,0.0022819373
VEND226,T,VEND053,T,156,0.32376708,0.50991183,4.26034334,7.35601402,0.68387097,0.01290323,0.0000046866
VEND226,T,VEND232,T,146,0.32330988,0.57626323,4.11412311,8.46135082,0.73103448,0.01379310,0.0000000264
VEND226,T,VEND181,T,135,0.74144279,0.52707665,12.79078250,7.15276241,0.67164179,0.02985075,0.0000707365
VEND227,T,VEND070,T,75,0.17605278,0.57580402,1.53849346,6.01730113,0.72972973,0.01351351,0.0000773649
VEND227,T,VEND214,T,59,0.64749117,0.68400671,6.47070054,7.07924521,0.75862069,0.00000000,0.0000817561
VEND227,T,VEND228,T,75,0.81173783,0.75013804,11.95645521,9.69206684,0.71621622,0.00000000,0.0001992824
VEND228,T,VEND270,T,86,0.49789055,0.63836944,5.29302705,7.60104416,0.70588235,0.01176471,0.0001468818
VEND229,T,VEND109,Q,53,0.29656665,0.51544496,2.23931445,4.29561886,0.71153846,0.01923077,0.0022819373
VEND228,T,VEND227,T,75,0.81173783,0.75013804,11.95645521,9.69206684,0.71621622,0.00000000,0.0001992824
VEND228,T,VEND232,T,103,0.62987514,0.54689290,8.19036492,6.56496499,0.74509804,0.00000000,0.0000007393
VEND229,T,VEND109,T,53,0.29656665,0.51544496,2.23931445,4.29561886,0.71153846,0.01923077,0.0022819373
VEND230,T,VEND174,T,130,0.47691684,0.52803182,6.16274386,7.03465034,0.70542636,0.03100775,0.0000030654
VEND232,T,VEND049,T,72,0.67674824,0.57037342,7.74554400,5.80980103,0.73239437,0.00000000,0.0000898887
VEND232,T,VEND180,T,79,0.43735315,0.50549841,4.29516516,5.14092365,0.71794872,0.01282051,0.0001182423
VEND232,T,VEND181,T,135,0.27466809,0.54070219,3.30669130,7.41271684,0.73134328,0.01492537,0.0000000851
VEND232,T,VEND133,T,53,0.73855610,0.55617300,7.89953545,4.77924391,0.75000000,0.01923077,0.0003114910
VEND232,T,VEND050,T,160,0.49863628,0.52055471,7.25367114,7.66345067,0.67295597,0.00628931,0.0000129006
VEND232,T,VEND226,T,146,0.32330988,0.57626323,4.11412311,8.46135082,0.73103448,0.01379310,0.0000000264
VEND232,T,VEND228,T,103,0.62987514,0.54689290,8.19036492,6.56496499,0.74509804,0.00000000,0.0000007393
VEND232,T,VEND217,T,102,0.45683601,0.51547318,5.16119415,6.01551800,0.71287129,0.00990099,0.0000188022
VEND232,T,VEND220,T,77,0.70387065,0.59740427,8.63854523,6.45144437,0.72368421,0.00000000,0.0000961659
VEND232,T,VEND241,T,74,0.80060522,0.67735490,11.41599336,7.81281430,0.78082192,0.01369863,0.0000015971
VEND232,T,VEND248,T,128,0.00663529,0.51763761,0.07477751,6.79110327,0.71653543,0.01574803,0.0000010584
VEND232,T,VEND270,T,141,0.42815851,0.52682356,5.60586403,7.30746264,0.68571429,0.00714286,0.0000110874
VEND232,T,VEND062,T,88,0.56591866,0.51444670,6.40240993,5.56344958,0.71264368,0.00000000,0.0000728391
VEND232,T,WARC203,T,74,0.52435745,0.54066622,5.26144593,5.45352132,0.72602740,0.01369863,0.0001122979
VEND232,T,VEND065,T,87,0.07126977,0.50380411,0.66261367,5.37711034,0.70930233,0.00000000,0.0001036095
VEND233,T,VEND150,T,157,0.71560162,0.59127595,12.79563464,9.12784423,0.68589744,0.01282051,0.0000034220
VEND233,T,VEND162,Q,83,0.72455870,0.63057232,9.51978138,7.31210906,0.70731707,0.02439024,0.0001735687
VEND233,T,VEND181,T,135,0.48505869,0.56543501,6.42090166,7.90612417,0.67910448,0.01492537,0.0000337495
VEND233,T,VEND217,T,103,0.60143214,0.60149121,7.60293555,7.56673871,0.72549020,0.00980392,0.0000052466
VEND236,T,VEND255,T,58,0.44214783,0.59094382,3.72169242,5.48177631,0.73684211,0.01754386,0.0003485752
VEND238,Q,VEND176,T,83,0.17823040,0.54214696,1.64020666,5.80675633,0.70731707,0.00000000,0.0001735687
VEND238,Q,VEND213,T,88,-0.00321324,0.51983605,-0.02997128,5.64316146,0.71264368,0.00000000,0.0000728391
VEND240,T,VEND016,T,79,0.47219727,0.61363418,4.73098912,6.81950745,0.74358974,0.02564103,0.0000168765
VEND240,T,VEND039,T,54,0.67915976,0.61931365,6.73626949,5.68804703,0.71698113,0.03773585,0.0015815242
VEND240,T,VEND206,T,51,0.86428419,0.53707980,12.14983241,4.45692770,0.74000000,0.06000000,0.0006885139
VEND238,Q,VEND102,T,56,0.61993098,0.58823107,5.85929274,5.34516620,0.70909091,0.00000000,0.0019266038
VEND240,T,VEND144,Q,55,-0.23530039,0.55980199,-1.77904859,4.91828395,0.72222222,0.00000000,0.0010908352
VEND240,T,VEND144,T,62,-0.26672980,0.56744895,-2.16153583,5.33810404,0.70491803,0.01639344,0.0013698861
VEND240,T,VEND249,T,51,0.41983664,0.62858137,3.27092812,5.65747930,0.72000000,0.04000000,0.0018628463
VEND240,T,VEND253,T,52,0.40635003,0.66387548,3.17594843,6.27713002,0.82352941,0.03921569,0.0000038203
VEND240,T,VEND270,T,61,0.68146963,0.59077603,7.21277184,5.62423973,0.70000000,0.03333333,0.0019457737
VEND241,T,VEND232,T,74,0.80060522,0.67735490,11.41599336,7.81281430,0.78082192,0.01369863,0.0000015971
VEND243,T,NOVY107,T,62,0.44798583,0.54239527,3.91355937,5.00090292,0.72131148,0.03278689,0.0005462334
VEND243,T,VEND245,T,67,0.75438574,0.80723251,9.33632804,11.02634079,0.80303030,0.01515152,0.0000008494
VEND243,T,VEND255,T,71,0.73964564,0.51928745,9.19517273,5.04742261,0.74285714,0.00000000,0.0000482849
VEND243,T,VEND196,T,65,0.42676916,0.56311891,3.77521231,5.40869825,0.71875000,0.00000000,0.0004652582
VEND245,T,VEND196,T,77,0.50647422,0.50570683,5.12068861,5.07652979,0.71052632,0.01315789,0.0002419328
VEND245,T,VEND243,T,67,0.75438574,0.80723251,9.33632804,11.02634079,0.80303030,0.01515152,0.0000008494
VEND248,T,GVE0004,1,63,-0.06687941,0.50661622,-0.52779069,4.58934026,0.70967742,0.00000000,0.0009599694
VEND248,T,VEND016,T,59,0.44389375,0.51749225,3.77265005,4.56589468,0.70689655,0.01724138,0.0016251517
VEND248,T,VEND062,T,55,-0.01298609,0.50118942,-0.09543593,4.21652082,0.72222222,0.01851852,0.0010908352
VEND248,T,VEND225,X,108,0.33004078,0.50772400,3.61661966,6.06757795,0.71962617,0.01869159,0.0000055285
VEND248,T,VEND232,T,128,0.00663529,0.51763761,0.07477751,6.79110327,0.71653543,0.01574803,0.0000010584
VEND249,T,195029,0,51,0.32479416,0.54538921,2.42829201,4.55476293,0.70000000,0.02000000,0.0046777350
VEND249,T,NHO0003,1,51,0.39184768,0.60450168,3.01162047,5.31193977,0.76000000,0.00000000,0.0002360344
VEND249,T,VEND018,T,51,0.61623128,0.53252843,5.53276466,4.40411821,0.74000000,0.00000000,0.0006885139
VEND249,T,VEND036,T,51,0.11219622,0.52582273,0.79838803,4.32727997,0.70000000,0.02000000,0.0046777350
VEND249,T,VEND142,T,51,0.41900026,0.70280401,3.26302269,6.91557768,0.72000000,0.02000000,0.0018628463
VEND249,T,VEND155,T,51,0.51380466,0.65783214,4.23489582,6.11396915,0.70000000,0.00000000,0.0046777350
VEND249,T,VEND187,T,51,0.47878626,0.57298604,3.85625771,4.89393970,0.70000000,0.02000000,0.0046777350
VEND249,T,VEND214,T,51,0.22354409,0.71545648,1.62173532,7.16831472,0.78000000,0.04000000,0.0000750132
VEND249,T,VEND240,T,51,0.41983664,0.62858137,3.27092812,5.65747930,0.72000000,0.04000000,0.0018628463
VEND250,T,VEND009,Q,57,0.42118736,0.61268939,3.47515897,5.74932216,0.75000000,0.00000000,0.0001828106
VEND250,T,VEND009,T,57,0.42118736,0.61268939,3.47515897,5.74932216,0.75000000,0.00000000,0.0001828106
VEND250,T,VEND036,T,61,-0.34027983,0.52907747,-2.80307176,4.78912078,0.76666667,0.01666667,0.0000360902
VEND250,T,VEND039,T,81,-0.39287921,0.50893749,-3.82128795,5.25501525,0.70000000,0.00000000,0.0003466194
VEND253,T,VEND093,T,58,0.19092933,0.61007745,1.46849966,5.76190938,0.73684211,0.03508772,0.0003485752
VEND253,T,VEND143,T,100,0.58693192,0.51699339,7.21299050,5.97901511,0.69696970,0.05050505,0.0000886786
VEND253,T,VEND240,T,52,0.40635003,0.66387548,3.17594843,6.27713002,0.82352941,0.03921569,0.0000038203
VEND255,T,195026,A,82,0.23537058,0.52489203,2.17956863,5.51568265,0.72839506,0.00000000,0.0000393760
VEND255,T,FLEV104,T,58,0.46466037,0.61142028,3.96177588,5.78215030,0.71929825,0.00000000,0.0009285334
VEND255,T,NOVY_QT3,R,130,0.57951612,0.58307613,8.07650868,8.11990535,0.67441860,0.03875969,0.0000743155
VEND255,T,VEND042,T,113,-0.18595314,0.68384854,-2.00287597,9.87466342,0.77678571,0.01785714,0.0000000047
VEND255,T,TROY099,T,69,0.36156177,0.52757260,3.19785559,5.08336342,0.76470588,0.00000000,0.0000126750
VEND255,T,VEND053,T,89,0.04504211,0.61451367,0.42296174,7.26550526,0.72727273,0.00000000,0.0000200787
VEND255,T,VEND033,T,110,-0.11762785,0.60281767,-1.23665600,7.85164821,0.69724771,0.01834862,0.0000381093
VEND255,T,VEND034,T,122,-0.20182690,0.53158262,-2.26674277,6.87503138,0.70247934,0.01652893,0.0000084071
VEND255,T,VEND069,T,125,0.57137526,0.63027582,7.75271299,9.00354908,0.70161290,0.01612903,0.0000071179
VEND255,T,VEND107,Q,59,0.81634605,0.50251749,10.76437600,4.38823561,0.70689655,0.01724138,0.0016251517
VEND255,T,VEND142,T,86,0.57884185,0.54976424,6.54451501,6.03202752,0.70588235,0.02352941,0.0001468818
VEND255,T,VEND154,T,57,0.48334013,0.60983081,4.13165574,5.70655619,0.76785714,0.00000000,0.0000609974
VEND255,T,VEND107,T,59,0.81634605,0.50251749,10.76437600,4.38823561,0.70689655,0.01724138,0.0016251517
VEND255,T,VEND213,T,51,0.15387314,0.60268253,1.10116158,5.28681429,0.80000000,0.00000000,0.0000220905
VEND255,T,VEND174,T,123,0.66285748,0.67520527,9.77835499,10.06908486,0.77868852,0.02459016,0.0000000007
VEND255,T,VEND181,T,91,0.69366050,0.59990675,9.13594629,7.07376791,0.73333333,0.02222222,0.0000095469
VEND255,T,VEND185,T,107,-0.22382170,0.58796764,-2.36436922,7.44837585,0.72641509,0.02830189,0.0000031289
VEND255,T,VITT107,T,61,0.39372526,0.51373611,3.31776473,4.59944047,0.76666667,0.00000000,0.0000360902
VEND255,T,VEND236,T,58,0.44214783,0.59094382,3.72169242,5.48177631,0.73684211,0.01754386,0.0003485752
