"Series_A","Series_B"
"TROY138","TROY145"
"TROY139","HORB331"
"TROY139","HORB344"
"TROY142","VEND194"
"TROY139","SEME102"
"TROY139","SILL_QT1"
"TROY142","VEND109"
"TROY143","068141"
"TROY143","FAME101"
"TROY143","C4A_QT3"
"TROY143","SILL115"
"TROY143","OFBG212"
"TROY143","VEND107"
"TROY143","VEND116"
"TROY143","WEF0017"
"TROY143","VFH0035"
"TROY143","VFH0049"
"TROY143","VFH0051"
"TROY143","TROY061"
"TROY145","SILL151"
"TROY143","ALC0033"
"TROY145","TROY138"
"TROY145","TROY148"
"TROY146","SAUL103"
"TROY146","SAUL107"
"TROY146","TROY148"
"TROY147","TROY128"
"TROY147","NOVY126"
"TROY147","NOVY130"
"TROY147","SILL115"
"TROY147","TROY020"
"TROY147","TROY041"
"TROY147","VEND076"
"TROY147","TROY137"
"TROY150","TROY039"
"TROY150","185343"
"TROY150","SILL150"
"TROY150","SILL151"
"TROY147","VILE101"
"TROY148","TROY145"
"TROY148","TROY146"
"TROY150","TROY125"
"TROY150","TROY127"
"TROY150","TROY170"
"TROY150","TROY173"
"TROY150","TROY176"
"TROY150","TROY180"
"TROY150","VAL0025"
"TROY158","TROY127"
"TROY150","VLD0001"
"TROY156","TROY072"
"TROY158","TROY180"
"TROY156","LRC0022"
"TROY156","TROY212"
"TROY158","TROY052"
"TROY158","TROY216"
"TROY163","ROSN_QT1"
"TROY163","MEK07W3"
"TROY163","NEW0013"
"TROY163","TROY011"
"TROY163","TROY055"
"TROY163","TROY210"
"TROY163","TROY215"
"TROY163","VILE101"
"TROY164","DAMP105"
"TROY164","TROY130"
"TROY164","TROY131"
"TROY166","HORB306"
"TROY166","HORB311"
"TROY166","TROY095"
"TROY168","195007"
"TROY168","FLEV_QT3"
"TROY168","FLEV150"
"TROY168","FLEV101"
"TROY168","FLEV117"
"TROY168","METZ647"
"TROY168","HORB313"
"TROY168","SAUL103"
"TROY168","TROY008"
"TROY168","TROY020"
"TROY168","TROY208"
"TROY168","TROY215"
"TROY168","TROY221"
"TROY168","TROY172"
"TROY168","TROY184"
"TROY168","TROY195"
"TROY168","TROY196"
"TROY168","TROY105"
"TROY170","FLEV_QT2"
"TROY170","TROY039"
"TROY169","TROY050"
"TROY170","SILL120"
"TROY170","SILL150"
"TROY170","TROY019"
"TROY170","TROY176"
"TROY170","TROY180"
"TROY170","TROY186"
"TROY170","TROY217"
"TROY170","TROY150"
"TROY170","VLD0001"
"TROY171","TROY039"
"TROY171","SILL115"
"TROY172","C4A_QT3"
"TROY171","TROY001"
"TROY172","FLEV_QT1"
"TROY172","FLEV_QT2"
"TROY172","FLEV_QT3"
"TROY172","FLEV101"
"TROY172","FLEV104"
"TROY172","FLEV106"
"TROY172","FLEV112"
"TROY172","FLEV117"
"TROY172","FLEV137"
"TROY172","FLEV150"
"TROY172","ELT0005"
"TROY172","LUPP101"
"TROY172","TROY090"
"TROY172","SILL115"
"TROY172","TROY024"
"TROY172","TROY025"
"TROY172","TROY033"
"TROY172","TROY039"
"TROY172","TROY049"
"TROY172","TROY056"
"TROY172","TROY074"
"TROY172","TROY083"
"TROY172","TROY168"
"TROY172","TROY173"
"TROY172","TROY174"
"TROY172","TROY184"
"TROY172","TROY195"
"TROY172","TROY196"
"TROY172","TROY206"
"TROY172","TROY208"
"TROY172","TROY210"
"TROY172","TROY008"
"TROY172","TROY020"
"TROY172","TROY215"
"TROY172","TROY216"
"TROY172","TROY217"
"TROY172","TROY221"
"TROY172","TROY222"
"TROY172","TROY228"
"TROY172","TROY096"
"TROY172","TROY102"
"TROY172","TROY117"
"TROY172","VILE101"
"TROY173","FLEV_QT2"
"TROY173","DMN1033"
"TROY173","FLEV_QT3"
"TROY173","FLEV137"
"TROY173","FLEV150"
"TROY173","HORB306"
"TROY173","HORB313"
"TROY173","LUPP101"
"TROY173","TROY039"
"TROY173","TROY008"
"TROY173","TROY061"
"TROY173","TROY020"
"TROY173","TROY100"
"TROY173","TROY110"
"TROY173","TROY090"
"TROY173","TROY025"
"TROY173","TROY150"
"TROY173","TROY172"
"TROY173","TROY174"
"TROY173","TROY176"
"TROY173","TROY180"
"TROY173","TROY031"
"TROY173","TROY195"
"TROY173","TROY208"
"TROY173","TROY215"
"TROY173","TROY216"
"TROY173","TROY217"
"TROY173","TROY221"
"TROY174","FLEV104"
"TROY174","TROY172"
"TROY174","TROY018"
"TROY174","SILL115"
"TROY174","TROY173"
"TROY174","TROY221"
"TROY174","TROY077"
"TROY175","TROY177"
"TROY176","TROY018"
"TROY176","DAMB110"
"TROY176","NOR_QT1"
"TROY176","FLEV_QT3"
"TROY176","FLEV101"
"TROY176","TROY090"
"TROY176","TROY137"
"TROY176","TROY150"
"TROY176","TROY170"
"TROY176","TROY173"
"TROY176","TROY180"
"TROY176","TROY208"
"TROY176","TROY215"
"TROY176","TROY221"
"TROY176","TROY019"
"TROY176","TROY033"
"TROY180","FLEV106"
"TROY176","VL00373"
"TROY176","VLD0001"
"TROY180","C4A_QT3"
"TROY177","TROY175"
"TROY180","FLEV127"
"TROY180","SILL120"
"TROY180","LUPP101"
"TROY180","TROY039"
"TROY180","SILL151"
"TROY180","TROY049"
"TROY180","TROY074"
"TROY180","TROY090"
"TROY180","TROY020"
"TROY180","TROY098"
"TROY180","TROY117"
"TROY180","TROY125"
"TROY180","TROY127"
"TROY180","TROY137"
"TROY180","TROY025"
"TROY180","TROY150"
"TROY180","TROY158"
"TROY180","TROY170"
"TROY180","TROY173"
"TROY180","TROY176"
"TROY180","TROY184"
"TROY180","TROY186"
"TROY180","TROY195"
"TROY180","TROY208"
"TROY180","TROY216"
"TROY180","TROY217"
"TROY180","VLD0001"
"TROY181","TROY032"
"TROY181","TROY061"
"TROY183","TROY055"
"TROY184","TROY081"
"TROY183","TROY209"
"TROY184","TROY020"
"TROY184","TROY168"
"TROY184","TROY172"
"TROY184","TROY180"
"TROY184","VILE101"
"TROY184","TROY221"
"TROY186","1TN0095"
"TROY185","TROY081"
"TROY185","TROY186"
"TROY186","TROY030"
"TROY186","SAND101"
"TROY186","SILL115"
"TROY186","SILL150"
"TROY186","TROY185"
"TROY186","TROY105"
"TROY186","TROY170"
"TROY186","TROY180"
"TROY186","TROY039"
"TROY186","TROY081"
"TROY186","TROY088"
"TROY189","TROY208"
"TROY189","SILL120"
"TROY190","VEND004"
"TROY195","TROY105"
"TROY195","TROY008"
"TROY195","TROY032"
"TROY195","TROY215"
"TROY195","TROY221"
"TROY195","TROY168"
"TROY195","TROY172"
"TROY195","TROY173"
"TROY195","TROY180"
"TROY195","TROY197"
"TROY196","FLEV_QT1"
"TROY196","FLEV_QT2"
"TROY196","FLEV127"
"TROY196","NOVY111"
"TROY196","TROY060"
"TROY196","TROY168"
"TROY196","TROY172"
"TROY196","TROY208"
"TROY197","TROY025"
"TROY197","TROY018"
"TROY198","NOVY126"
"TROY198","VEND082"
"TROY198","MEK07O3"
"TROY197","TROY195"
"TROY200","1TN0072"
"TROY198","VEND100"
"TROY200","SARR214"
"TROY200","TROY137"
"TROY200","C4A_QT3"
"TROY200","TROY032"
"TROY200","TROY033"
"TROY200","TROY055"
"TROY200","VEND161"
"TROY200","VFH0035"
"TROY201","C4A0601"
"TROY201","TROY086"
"TROY201","SILL_QT6"
"TROY201","TROY020"
"TROY201","TROY066"
"TROY201","TROY224"
"TROY201","TROY087"
"TROY201","ZLF0037"
"TROY203","ROSN_QT1"
"TROY203","MMB0001"
"TROY203","SILL115"
"TROY203","TROY095"
"TROY206","TROY020"
"TROY206","TROY172"
"TROY208","195008"
"TROY208","C4A_QT2"
"TROY208","C4A0201"
"TROY208","C4A0601"
"TROY207","DMN4_QT1"
"TROY207","TROY208"
"TROY208","FLEV129"
"TROY208","FLEV137"
"TROY208","FLOR103"
"TROY208","NOVY119"
"TROY208","NOVY125"
"TROY208","NOVY141"
"TROY208","METZ647"
"TROY208","NEW0014"
"TROY208","SARR606"
"TROY208","SILL_QT6"
"TROY208","SILL_QT7"
"TROY208","SILL115"
"TROY208","TROY013"
"TROY208","TROY019"
"TROY208","TROY020"
"TROY208","VEND069"
"TROY208","TROY168"
"TROY208","TROY172"
"TROY208","TROY173"
"TROY208","TROY176"
"TROY208","TROY180"
"TROY208","TROY189"
"TROY208","TROY196"
"TROY208","TROY207"
"TROY208","TROY216"
"TROY208","TROY217"
"TROY208","VFH0051"
"TROY208","VNW0001"
"TROY208","TROY087"
"TROY208","TROY090"
"TROY208","TROY092"
"TROY208","TROY094"
"TROY208","TROY105"
"TROY208","TROY110"
"TROY209","TROY018"
"TROY209","TROY032"
"TROY210","FLOR101"
"TROY209","TROY216"
"TROY210","185362"
"TROY210","NOR_QT1"
"TROY209","TROY183"
"TROY210","185013"
"TROY210","NOVY119"
"TROY210","ROSN_QT1"
"TROY210","TROY032"
"TROY210","SILL115"
"TROY210","TROY025"
"TROY210","TROY215"
"TROY210","TROY163"
"TROY210","TROY172"
"TROY210","TROY055"
"TROY210","TROY066"
"TROY212","LUPP101"
"TROY212","NOVY130"
"TROY210","VILE101"
"TROY210","VLD0001"
"TROY212","MEK07O3"
"TROY212","TROY156"
"TROY212","ROSN_QT1"
"TROY212","SPR0002"
"TROY212","TROY020"
"TROY212","TROY041"
"TROY212","TROY053"
"TROY212","TROY055"
"TROY212","TROY072"
"TROY212","VEND094"
"TROY214","SILL115"
"TROY214","FLEV127"
"TROY214","FLEV150"
"TROY214","TROY056"
"TROY214","TROY090"
"TROY214","SILL123"
"TROY214","SILL150"
"TROY214","TROY127"
"TROY215","SILL115"
"TROY215","NOR_QT1"
"TROY215","TROY072"
"TROY215","TROY011"
"TROY215","TROY020"
"TROY215","TROY025"
"TROY215","TROY055"
"TROY215","TROY163"
"TROY215","TROY168"
"TROY215","TROY172"
"TROY215","TROY173"
"TROY215","TROY176"
"TROY215","TROY195"
"TROY215","TROY210"
"TROY215","VILE101"
"TROY216","FLEV129"
"TROY216","DIFO035"
"TROY216","068056"
"TROY216","C4A_QT3"
"TROY216","C4A0601"
"TROY216","ELT0005"
"TROY216","IALP065"
"TROY216","IJS0003"
"TROY216","LUPP101"
"TROY216","METZ647"
"TROY216","MRW0002"
"TROY216","HORB307"
"TROY216","HORB309"
"TROY216","HORB316"
"TROY216","HORB336"
"TROY216","NOVY141"
"TROY216","NOVY150"
"TROY216","FLEV143"
"TROY216","SILL_QT6"
"TROY216","SILL115"
"TROY216","SILL139"
"TROY216","FLOR103"
"TROY216","TROY013"
"TROY216","TROY019"
"TROY216","TROY039"
"TROY216","TROY083"
"TROY216","TROY090"
"TROY216","TROY094"
"TROY216","TROY105"
"TROY216","TROY127"
"TROY216","TROY158"
"TROY216","TROY172"
"TROY216","TROY173"
"TROY216","TROY180"
"TROY216","TROY049"
"TROY216","TROY208"
"TROY216","TROY209"
"TROY216","VILE101"
"TROY216","VDMB003"
"TROY216","VFH0013"
"TROY217","068129"
"TROY217","068139"
"TROY217","SARR606"
"TROY217","FLEV_QT2"
"TROY217","FLEV_QT3"
"TROY217","FLEV106"
"TROY217","MEH0001"
"TROY217","METZ647"
"TROY217","MRW0002"
"TROY217","SAUL110"
"TROY217","SILL115"
"TROY217","TROY020"
"TROY217","TROY170"
"TROY217","TROY172"
"TROY217","TROY173"
"TROY217","TROY180"
"TROY217","FLEV112"
"TROY217","FLEV117"
"TROY217","FLEV128"
"TROY217","FLEV137"
"TROY217","FLEV150"
"TROY217","TROY110"
"TROY217","TROY208"
"TROY217","VFH_QT5"
"TROY217","VFH0041"
"TROY217","VFH0051"
"TROY221","FLEV_QT3"
"TROY219","SILL115"
"TROY219","TROY019"
"TROY221","FLEV106"
"TROY221","METZ647"
"TROY221","FLEV127"
"TROY221","FLEV129"
"TROY221","NOVY119"
"TROY221","NOVY141"
"TROY221","TROY018"
"TROY221","TROY066"
"TROY221","TROY168"
"TROY221","TROY172"
"TROY221","TROY173"
"TROY221","TROY174"
"TROY221","TROY176"
"TROY221","TROY184"
"TROY221","TROY195"
"TROY221","TROY008"
"TROY224","DAMP105"
"TROY222","TROY172"
"TROY224","FLEV104"
"TROY224","TROY032"
"TROY224","TROY201"
"TROY224","SILL_QT6"
"TROY224","SILL123"
"TROY226","MAP0002"
"TROY226","FLEV113"
"TROY226","FLEV127"
"TROY226","IALP062"
"UDP0001","BHC0030"
"TROY228","TROY008"
"TROY228","TROY036"
"TROY228","TROY172"
"UDP0001","ALC0035"
"UDP0001","C5A0202"
"TROY228","NEW0014"
"UDP0001","ALC0076"
"UDP0001","HORB316"
"UDP0001","C5A_QT2"
"UDP0001","VDMM002"
"UDP0001","ALC_QT1"
"UDP0002","ALC_QT1"
"UDP0002","VAL0011"
"UDP0002","IJS0003"
"UDP0003","ALC_QT1"
"UDP0003","DMW0005"
"UDP0003","VEL0002"
"UDP0003","ALC0049"
"UDP0003","SARR629"
"UDP0003","NWH0027"
"UDP0003","NWH0044"
"UDP0003","VDM2W07"
"UDP0005","OSP_QT1"
"UDP0005","C5A0104"
"UDP0005","C5A0305"
"UDP0005","VDM0001"
"UDP0005","OSP0009"
"UDP0005","LRB0032"
"UDP0005","SPR0001"
"UDP0005","VOW0005"
"VAL_QT1","068094"
"VAL_QT1","BHC0084"
"VAL0011","C5A0104"
"VAL0011","185362"
"VAL0011","ALC_QT1"
"VAL0011","BJG0004"
"VAL0011","UDP0002"
"VAL0011","IJS0003"
"VAL0011","LRB0032"
"VAL0011","SPR0003"
"VAL0011","VL00373"
"VAL0014","068_QT04"
"VAL0014","068085"
"VAL0014","068056"
"VAL0014","068063"
"VAL0014","068001"
"VAL0014","068002"
"VAL0014","068005"
"VAL0014","068013"
"VAL0014","068134"
"VAL0014","068093"
"VAL0017","VAL0022"
"VAL0014","1DH_QT1"
"VAL0014","1DH0019"
"VAL0014","1DH0026"
"VAL0014","1DH0034"
"VAL0014","VDMLR03"
"VAL0017","C5A0102"
"VAL0014","VFH_QT5"
"VAL0014","VFH0041"
"VAL0017","TROY052"
"VAL0022","C5A0102"
"VAL0022","VAL0017"
"VAL0022","C5A0305"
"VAL0022","C5A_QT1"
"VAL0022","LRB0032"
"VAL0022","NWH0010"
"VAL0022","VDM0001"
"VAL0025","068115"
"VAL0025","065169"
"VAL0025","C4A_QT3"
"VAL0025","185039"
"VAL0025","195021"
"VAL0025","195050"
"VAL0025","195015"
"VAL0025","SILL_QT7"
"VAL0025","ELT0005"
"VAL0025","SILL150"
"VAL0025","SILL139"
"VAL0030","1TN0101"
"VAL0025","TROY137"
"VAL0025","TROY150"
"VAL0025","VFH0013"
"VAL0030","ELT0001"
"VAL0030","VFH0009"
"VAL0040","56302004"
"VBA0001","VDMWL52"
"VAL0040","TRAG102"
"VBA0001","068148"
"VBA0001","HOK0015"
"VBA0001","VDM2W02"
"VBA0001","VDM2W03"
"VBA0001","VDM2W24"
"VAUC201","METZ616"
"VBA0001","NEW0005"
"VBA0001","VDMLR05"
"VBA0001","VDMLR07"
"VBA0001","VDMLR25"
"VBA0001","VRW0001"
"VDM0001","LRB0025"
"VDM0001","C5A_QT1"
"VDM0001","C5A0104"
"VDM0001","C5A0305"
"VDM0001","NWH0038"
"VDM0001","LRB0032"
"VDM0001","VFH0037"
"VDM0001","C5A_QT3"
"VDM0001","C5A0404"
"VDM0001","UDP0005"
"VDM0001","C5A0203"
"VDM0001","VAL0022"
"VDM2W01","ALC0002"
"VDM2W01","NOVY_QT4"
"VDM2W01","VDMWL08"
"VDM2W01","BHC0086"
"VDM2W01","VDM2W33"
"VDM2W01","VDMLR25"
"VDM2W02","068134"
"VDM2W02","VDMLR20"
"VDM2W02","VDMWL40"
"VDM2W02","VDM2W17"
"VDM2W02","VDMWL52"
"VDM2W02","VDM2W21"
"VDM2W02","VDM2W24"
"VDM2W02","VNW0005"
"VDM2W02","VDM2W26"
"VDM2W02","SILL_QT1"
"VDM2W02","EKB0013"
"VDM2W02","VBA0001"
"VDM2W02","VDM2W06"
"VDM2W02","VNW0006"
"VDM2W03","IWRD577"
"VDM2W03","VDMWL48"
"VDM2W03","OSP_QT1"
"VDM2W03","OSP0003"
"VDM2W03","VBA0001"
"VDM2W03","VDMWL50"
"VDM2W03","VRW0001"
"VDM2W03","ZLF_QT1"
"VDM2W03","VNW0005"
"VDM2W03","ZLF0032"
"VDM2W03","ZLF0036"
"VDM2W05","VDM2W24"
"VDM2W05","HBW0001"
"VDM2W05","VNW0005"
"VDM2W05","VDMWL48"
"VDM2W05","VDMWL50"
"VDM2W05","VDMWL10"
"VDM2W07","VDM2W17"
"VDM2W06","VDM2W02"
"VDM2W06","1GD0003"
"VDM2W07","HOK0014"
"VDM2W07","UDP0003"
"VDM2W07","VNW0001"
"VDM2W13","195021"
"VDM2W13","MMB0003"
"VDM2W13","VNW0005"
"VDM2W13","VEN0004"
"VDM2W14","1TN0074"
"VDM2W14","OSH0022"
"VDM2W14","068143"
"VDM2W14","195022"
"VDM2W15","SILL113"
"VDM2W13","195008"
"VDM2W13","195011"
"VDM2W13","195014"
"VDM2W13","VDMWL01"
"VDM2W13","IWRD577"
"VDM2W15","SWP0004"
"VDM2W17","VDM2W33"
"VDM2W17","BSN0004"
"VDM2W17","IWRD577"
"VDM2W17","VDM2W02"
"VDM2W15","VFH0033"
"VDM2W17","1GD0003"
"VDM2W17","VDMLR15"
"VDM2W17","VDM2W07"
"VDM2W17","VNW0001"
"VDM2W17","VNW0003"
"VDM2W23","VDMWL23"
"VDM2W18","VDMLR04"
"VDM2W18","VDMLR14"
"VDM2W18","VNW0009"
"VDM2W21","VDMWL50"
"VDM2W21","VRW0007"
"VDM2W21","VDM2W24"
"VDM2W23","068160"
"VDM2W23","DMN1028"
"VDM2W23","VDMLR16"
"VDM2W23","VDMLR20"
"VDM2W23","VDMWL53"
"VDM2W21","VDM2W02"
"VDM2W21","VDMWL47"
"VDM2W23","068156"
"VDM2W23","ALC0049"
"VDM2W24","068158"
"VDM2W23","VDMLR13"
"VDM2W24","1TN0116"
"VDM2W24","VBA0001"
"VDM2W24","IWRD577"
"VDM2W24","EKB0013"
"VDM2W24","VDM2W02"
"VDM2W24","VDM2W05"
"VDM2W24","VDM2W21"
"VDM2W24","VNW0006"
"VDM2W24","HBW0005"
"VDM2W24","068159"
"VDM2W24","VDMWL44"
"VDM2W26","VDMLR05"
"VDM2W26","1DH0036"
"VDM2W26","1TN0097"
"VDM2W26","VDM2W02"
"VDM2W26","VNW0004"
"VDM2W26","VDMWL50"
"VDM2W31","OSP0006"
"VDM2W33","VDM2W01"
"VDM2W33","1TN0126"
"VDM2W33","1DH0036"
"VDM2W33","1GD0003"
"VDM2W33","VDM2W17"
"VDM2W33","VDMLR15"
"VDMB001","1TN0126"
"VDMB001","1TN0118"
"VDMB001","1TN0124"
"VDMB001","VDMWL31"
"VDMB003","6001004"
"VDMB003","TROY216"
"VDMB003","195049"
"VDMB003","VDMWL20"
"VDMG001","1GD0001"
"VDMG001","ALC0002"
"VDMG001","VDMWL49"
"VDMLR01","195007"
"VDML203","VDMWL12"
"VDML203","VDMWL41"
"VDML204","LIW_QT1"
"VDML205","068160"
"VDMLR02","068147"
"VDMLR01","VNW0003"
"VDMLR04","068160"
"VDMLR02","MMB0001"
"VDMLR03","VAL0014"
"VDMLR04","1GD0001"
"VDMLR04","5851806"
"VDMLR04","VDM2W18"
"VDMLR04","VDMWL49"
"VDMLR05","VDM2W26"
"VDMLR05","1TN0097"
"VDMLR05","VBA0001"
"VDMLR05","VNW0006"
"VDMLR07","VBA0001"
"VDMLR07","VDMWL48"
"VDMLR15","195049"
"VDMLR10","VNW0010"
"VDMLR13","BAW0002"
"VDMLR13","BAW0003"
"VDMLR13","NEW0012"
"VDMLR15","195007"
"VDMLR07","VNW0004"
"VDMLR13","VDM2W23"
"VDMLR14","VDM2W18"
"VDMLR15","1GD0003"
"VDMLR15","VNW0001"
"VDMLR15","VDM2W17"
"VDMLR15","VDM2W33"
"VDMLR15","IALP065"
"VDMLR15","VNW0003"
"VDMLR16","068156"
"VDMLR16","068160"
"VDMLR16","VDM2W23"
"VDMLR20","F1B0603"
"VDMLR20","VDMWL49"
"VDMLR20","VDM2W23"
"VDMLR20","VDM2W02"
"VDMLR20","VDMWL53"
"VDMM002","ALC_QT1"
"VDMM001","VDMM002"
"VDMLR25","VBA0001"
"VDMLR25","VDM2W01"
"VDMM001","FLEV124"
"VDMM001","VEND050"
"VDMM002","ALC0035"
"VDMM002","BHO0002"
"VDMM002","DMW0005"
"VDMM002","VDMM001"
"VDMM002","IJS0001"
"VDMM002","TROY083"
"VDMM002","UDP0001"
"VDMM003","BHO0002"
"VDMM003","ELS0007"
"VDMM002","VEL0003"
"VDMS102","OSP0008"
"VDMS101","IWRD577"
"VDMW201","1TN0108"
"VDMW002","EMP0012"
"VDMW002","DMN1_QT1"
"VDMW201","195048"
"VDMW201","BHO0001"
"VDMW201","C4A_QT3"
"VDMW201","195015"
"VDMW201","OSD0017"
"VDMW201","ELT0005"
"VDMW201","195027"
"VDMW201","HORB324"
"VDMW201","068024"
"VDMW201","SILL139"
"VDMW202","BHO0001"
"VDMW202","BHO0003"
"VDMW202","OSD0017"
"VDMW202","195050"
"VDMWL01","OSD0009"
"VDMWL01","195014"
"VDMWL01","VDM2W13"
"VDMWL01","195022"
"VDMWL03","ALB0001"
"VDMWL01","VFH0013"
"VDMWL03","MEH0011"
"VDMWL03","SWP0002"
"VDMWL03","VDMWL31"
"VDMWL03","ALC0035"
"VDMWL03","VRW0007"
"VDMWL03","WOE0004"
"VDMWL05","VFH_QT5"
"VDMWL05","1TN0126"
"VDMWL05","ALC0002"
"VDMWL05","ELT_QT1"
"VDMWL05","IWRD577"
"VDMWL05","VDMWL10"
"VDMWL06","C5A0104"
"VDMWL06","RAT0001"
"VDMWL06","VDMWL07"
"VDMWL06","VFH_QT5"
"VDMWL07","C5A_QT1"
"VDMWL07","SPR0005"
"VDMWL07","LRB0025"
"VDMWL07","OKF0011"
"VDMWL07","VOW0039"
"VDMWL07","C5A0305"
"VDMWL07","RAT0001"
"VDMWL07","VDMWL06"
"VDMWL08","IWRD577"
"VDMWL08","C5A_QT1"
"VDMWL08","VDM2W01"
"VDMWL08","VDMWL10"
"VDMWL10","068073"
"VDMWL10","SILL105"
"VDMWL10","1TN0093"
"VDMWL10","IWRD577"
"VDMWL10","OSP0008"
"VDMWL10","VDM2W05"
"VDMWL10","VDMWL05"
"VDMWL10","VDMWL08"
"VDMWL10","BHC0066"
"VDMWL12","VDML203"
"VDMWL10","VDMWL51"
"VDMWL10","ZLF_QT1"
"VDMWL11","VDMWL45"
"VDMWL12","VDMWL31"
"VDMWL10","VNW0007"
"VDMWL12","HBW0001"
"VDMWL12","HBW2002"
"VDMWL12","NEW0005"
"VDMWL17","C5A0404"
"VDMWL19","VDMWL31"
"VDMWL19","388019"
"VDMWL22","IWRD543"
"VDMWL20","195011"
"VDMWL20","5851806"
"VDMWL20","VDMB003"
"VDMWL20","MEK07N7"
"VDMWL23","BHC0050"
"VDMWL23","NOVY_QT4"
"VDMWL23","WOE0008"
"VDMWL23","VDM2W23"
"VDMWL26","NEW0004"
"VDMWL27","POM4_QT1"
"VDMWL31","NEW0013"
"VDMWL31","1TN0124"
"VDMWL31","LIW_QT1"
"VDMWL31","MMB_QT1"
"VDMWL31","SILL_QT5"
"VDMWL31","388013"
"VDMWL31","388019"
"VDMWL31","LIW0002"
"VDMWL31","VDMWL03"
"VDMWL31","VDMWL12"
"VDMWL31","VDMWL19"
"VDMWL31","VFH0031"
"VDMWL31","WOE0008"
"VDMWL31","VDMB001"
"VDMWL31","1TN0074"
"VDMWL41","VDML203"
"VDMWL41","VNW0005"
"VDMWL40","VDM2W02"
"VDMWL41","IWRD578"
"VDMWL41","VNW0001"
"VDMWL44","VNW0009"
"VDMWL43","MRW0001"
"VDMWL44","VDM2W24"
"VDMWL45","ABF0012"
"VDMWL45","DMN1028"
"VDMWL45","VDMWL11"
"VDMWL44","F1B0401"
"VDMWL48","VDM2W03"
"VDMWL47","VDM2W21"
"VDMWL45","VNW0007"
"VDMWL45","VOW0025"
"VDMWL45","VRW0001"
"VDMWL47","VNW0009"
"VDMWL48","VDMLR07"
"VDMWL48","VDM2W05"
"VDMWL49","BASH101"
"VDMWL49","VDMLR04"
"VDMWL49","VDMLR20"
"VDMWL49","VDMG001"
"VDMWL50","RAT0003"
"VDMWL50","OSP0006"
"VDMWL50","VDMWL52"
"VDMWL50","VDM2W03"
"VDMWL50","VDM2W05"
"VDMWL50","VDM2W21"
"VDMWL50","VDM2W26"
"VDMWL50","VNW0004"
"VDMWL50","VRW0007"
"VDMWL51","SWP0002"
"VDMWL51","VDMWL10"
"VDMWL53","1DH0032"
"VDMWL52","VBA0001"
"VDMWL52","VDM2W02"
"VDMWL52","VDMWL50"
"VDMWL52","VRW0001"
"VDMWL53","068024"
"VDMWL53","068156"
"VDMWL53","068160"
"VDMWL53","1890103"
"VDMWL53","VDM2W23"
"VDMWL53","VDMLR20"
"VDMWL53","NOVY_QT4"
"VDMWL53","MEH0011"
"VEL0002","DMW0005"
"VEL0002","ELS0007"
"VEL0002","SPR0004"
"VEL0002","UDP0003"
"VEL0002","IALP065"
"VEL0002","MEH0001"
"VEL0002","VEL0003"
"VEL0002","VEL0004"
"VEL0003","MEH0001"
"VEL0003","ALC_QT1"
"VEL0003","BHO0002"
"VEL0003","HOK0002"
"VEL0003","VDMM002"
"VEL0003","ALC0033"
"VEL0003","ALB0002"
"VEL0003","VEL0002"
"VEL0004","185150"
"VEL0004","ALC_QT1"
"VEL0004","C5A0306"
"VEL0004","NWH0036"
"VEL0005","F1B0102"
"VEL0009","SARR610"
"VEL0009","C4CRH01"
"VEL2001","BGA0003"
"VEL2001","068026"
"VEL0004","ELS_QT2"
"VEL0004","VEL0002"
"VEL2001","C5A_QT1"
"VEL2001","BHC0065"
"VEN_QT1","1TN0101"
"VEN_QT1","1TN0116"
"VEN_QT1","1TN0118"
"VEN_QT1","1TN0123"
"VEN_QT1","IWRD577"
"VEN_QT1","BSN0004"
"VEN_QT1","HKL0006"
"VEN_QT1","NIZ0016"
"VEN_QT1","DMW0005"
"VEN_QT1","HOK0014"
"VEN0006","5851806"
"VEN_QT1","SILL135"
"VEN0001","BHO0003"
"VEN0001","VEN_QT1"
"VEN_QT1","VEN0001"
"VEN0004","068056"
"VEN0004","VDM2W13"
"VEN0006","BJG0004"
"VEND003","VEND160"
"VEND003","LRC0022"
"VEND003","MEK07O3"
"VEND004","TROY055"
"VEND004","VEND094"
"VEND004","TROY190"
"VEND005","VEND080"
"VEND009","VEND155"
"VEND008","VEND036"
"VEND008","VEND042"
"VEND009","185336"
"VEND009","VEND250"
"VEND016","VEND240"
"VEND016","MAP0002"
"VEND016","VEND018"
"VEND016","VEND032"
"VEND016","VEND248"
"VEND016","VEND262"
"VEND016","VEND270"
"VEND021","VEND198"
"VEND020","VEND206"
"VEND021","VEND150"
"VEND018","VEND016"
"VEND018","VEND206"
"VEND018","VEND249"
"VEND020","VEND039"
"VEND025","VEND061"
"VEND025","NWH0032"
"VEND025","NWH0038"
"VEND028","VEND032"
"VEND029","DIFO003"
"VEND032","VEND016"
"VEND032","NOVY107"
"VEND032","VEND028"
"VEND032","VEND042"
"VEND032","VEND050"
"VEND032","VEND150"
"VEND033","VEND042"
"VEND033","VEND096"
"VEND033","VEND157"
"VEND033","VEND047"
"VEND034","SILL123"
"VEND034","VEND037"
"VEND034","VEND042"
"VEND034","VEND107"
"VEND034","VRIG106"
"VEND034","VEND196"
"VEND034","VEND255"
"VEND034","VITT103"
"VEND036","VEND008"
"VEND036","VEND094"
"VEND036","VEND150"
"VEND036","VEND174"
"VEND036","VEND198"
"VEND036","VEND210"
"VEND036","VEND037"
