"Series_A","Series_B"
"OSD0009","VDMWL01"
"OSD0017","MEH0001"
"OSD0017","VDMW202"
"OSG0002","1TN0123"
"OSH0018","IALP065"
"OSH0016","OSN0004"
"OSH0018","OSN0003"
"OSH0019","NEW0013"
"OSH0019","NOVY119"
"OSH0025","NIZ0016"
"OSN0003","OFBG209"
"OSN0003","FLEV129"
"OSN0003","OSH0018"
"OSN0003","SILL_QT7"
"OSN0004","OSD_QT3"
"OSN0004","OSH0016"
"OSP_QT1","1VL0029"
"OSP0001","OSP_QT1"
"OSP_QT1","OSP0009"
"OSP_QT1","VDM2W03"
"OSP_QT1","OSP0001"
"OSP_QT1","OSP0003"
"OSP0001","OSP0003"
"OSP0001","OSP0008"
"OSP0001","OSP0009"
"OSP0003","1TN0101"
"OSP0003","OSP0008"
"OSP0003","OSP_QT1"
"OSP0003","OSP0001"
"OSP0003","OSP0009"
"OSP0009","BHC0039"
"OSP0008","OSP0001"
"OSP0008","OSP0003"
"OSP0008","VDMS102"
"OSP0009","OSP_QT1"
"OSP0009","OSP0001"
"OSP0009","OSP0003"
"OUD2215","202023"
"OUD2273","OUD2245"
"OUD2215","202116"
"OUD2245","CUY0042"
"OUD2245","OUD2273"
"PLIC101","ATT_QT1"
"POM3003","VFH0011"
"POM3005","POM3013"
"POM3011","5851808"
"POM3013","POM3005"
"POM4_QT1","DMN1001"
"RAT0001","VDMWL06"
"RAT0001","C5A0104"
"RAT0001","ZLF_QT1"
"RAT0002","EMP0014"
"RAT0002","ALC0002"
"RAT0002","C5A0104"
"RAT0002","VOW0001"
"RAT0002","SWP0002"
"RAT0003","MAV0001"
"RAT0002","ZLF_QT1"
"RAT0002","ZLF0050"
"RHH0001","185_QT6"
"RHH0001","HOK0005"
"RHW0002","COS0001"
"RHH0003","IALP065"
"RHH0001","VEND088"
"ROSN_QT1","NOVY126"
"ROSN_QT1","TROY210"
"ROSN_QT1","TROY163"
"SAND101","ELT0005"
"SAND101","OFBG_QT3"
"SAND101","HORB320"
"SAND101","HORB105"
"SARR203","SARR207"
"SAND101","TROY186"
"SARR204","SARR217"
"SARR207","SARR203"
"SARR214","OFBG209"
"SARR213","1TN0093"
"SARR207","SARR609"
"SARR214","ELT0005"
"SARR216","195035"
"SARR215","202015"
"SARR215","202032"
"SARR216","195050"
"SARR216","HORB105"
"SARR216","HORB324"
"SARR217","SARR204"
"SARR605","SARR627"
"SARR606","FLEV128"
"SARR606","TROY217"
"SARR608","SARR611"
"SARR609","FLEV103"
"SARR609","SARR621"
"SARR610","SARR632"
"SARR611","SARR608"
"SARR611","SARR629"
"SARR609","SARR207"
"SARR612","SARR632"
"SARR616","ELT2003"
"SARR617","SARR635"
"SARR614","HORB348"
"SARR614","SARR621"
"SARR620","HORB206"
"SARR621","SARR609"
"SARR621","SARR614"
"SARR629","SARR611"
"SARR627","SARR605"
"SARR629","UDP0003"
"SARR632","SARR610"
"SARR632","SARR612"
"SARR632","METZ616"
"SARR635","SARR636"
"SARR635","SARR617"
"SARR636","SARR635"
"SAUL_QT2","SILL115"
"SAUL103","TROY168"
"SAUL105","SAUL110"
"SAUL110","SAUL105"
"SEME101","SEME103"
"SEME101","SEME104"
"SILL_QT1","DIFO054"
"SEME102","ALC0002"
"SEME103","SEME101"
"SEME103","SEME102"
"SEME103","SEME104"
"SEME104","SEME101"
"SEME104","SEME102"
"SEME104","SEME103"
"SEME102","SEME103"
"SEME102","SEME104"
"SILL_QT1","ATT_QT1"
"SILL_QT1","BHC0028"
"SILL_QT4","SILL_QT3"
"SILL_QT3","SILL_QT5"
"SILL_QT3","SILL102"
"SILL_QT3","SILL105"
"SILL_QT3","SILL113"
"SILL_QT3","SILL132"
"SILL_QT1","SILL137"
"SILL_QT2","SILL_QT3"
"SILL_QT2","SILL_QT5"
"SILL_QT3","SILL_QT2"
"SILL_QT3","SILL_QT4"
"SILL_QT4","IWRD577"
"SILL_QT4","SILL132"
"SILL_QT6","FLEV104"
"SILL_QT5","SILL_QT2"
"SILL_QT5","SILL_QT3"
"SILL_QT6","DAMP108"
"SILL_QT6","IALP062"
"SILL_QT6","TROY053"
"SILL_QT6","TROY019"
"SILL_QT6","TROY020"
"SILL_QT6","TROY099"
"SILL_QT6","TROY208"
"SILL_QT6","TROY216"
"SILL_QT6","TROY224"
"SILL_QT6","SILL123"
"SILL_QT6","TROY172"
"SILL_QT6","TROY201"
"SILL_QT6","TROY055"
"SILL_QT6","TROY056"
"SILL_QT6","TROY072"
"SILL_QT6","VEND143"
"SILL_QT6","VEND217"
"SILL_QT6","VEND226"
"SILL105","SILL_QT3"
"SILL_QT7","METZ647"
"SILL_QT7","SILL139"
"SILL101","SILL117"
"SILL_QT7","OSN0003"
"SILL102","SILL_QT3"
"SILL105","VDMWL10"
"SILL113","SILL_QT3"
"SILL110","SILL111"
"SILL111","SILL110"
"SILL115","SAUL_QT2"
"SILL115","TROY143"
"SILL115","TROY032"
"SILL115","TROY214"
"SILL115","TROY172"
"SILL115","VEND096"
"SILL117","SILL101"
"SILL120","195024"
"SILL120","TROY170"
"SILL120","ALC0103"
"SILL120","HORB324"
"SILL120","SILL146"
"SILL120","SILL151"
"SILL120","DAMB110"
"SILL123","SILL_QT6"
"SILL123","VEND034"
"SILL132","SILL_QT3"
"SILL132","SILL_QT4"
"SILL137","SILL_QT1"
"SILL139","SILL_QT7"
"SILL139","FLEV113"
"SILL139","MRW0002"
"SILL146","195021"
"SILL146","195024"
"SILL146","FLEV146"
"SILL146","1TN0100"
"SILL146","C4A0201"
"SILL146","MRW0002"
"SILL146","SILL120"
"SILL146","SILL150"
"SILL146","SILL151"
"SILL150","SILL151"
"SILL150","SILL146"
"SILL151","195009"
"SILL150","TROY170"
"SILL151","195035"
"SILL151","BAR0006"
"SILL151","195021"
"SILL151","MRW0002"
"SILL151","OFBG209"
"SILL151","SILL120"
"SILL151","SILL146"
"SILL151","SILL150"
"SILL151","VLD0001"
"SIVR101","SIVR107"
"SIVR101","SIVR102"
"SIVR101","SIVR104"
"SIVR102","SIVR101"
"SIVR102","SIVR104"
"SIVR102","SIVR107"
"SPR0001","C5A_QT2"
"SPR0001","C5A0104"
"SPR0001","C5A0203"
"SIVR103","SIVR104"
"SIVR103","SIVR107"
"SIVR104","SIVR101"
"SIVR104","SIVR102"
"SIVR104","SIVR103"
"SIVR104","SIVR107"
"SIVR107","SIVR101"
"SIVR107","SIVR102"
"SIVR107","SIVR103"
"SIVR107","SIVR104"
"SPR0001","C5A0305"
"SPR0001","LRB0032"
"SPR0001","SPR0002"
"SPR0001","SPR0003"
"SPR0002","ALC0035"
"SPR0002","C5A_QT2"
"SPR0002","LRB0032"
"SPR0002","C5A0104"
"SPR0002","C5A0203"
"SPR0002","SPR0001"
"SPR0002","SPR0003"
"SPR0002","IJS0003"
"SPR0003","ALC0035"
"SPR0002","195006"
"SPR0002","FLEV112"
"SPR0003","185362"
"SPR0003","C5A_QT2"
"SPR0003","C5A0101"
"SPR0003","C5A0104"
"SPR0003","C5A0201"
"SPR0003","C5A0202"
"SPR0003","C5A0203"
"SPR0003","IJS0003"
"SPR0003","SPR0001"
"SPR0003","SPR0002"
"SPR0003","SPR0004"
"SPR0003","VAL0011"
"SPR0003","LRB0032"
"SPR0004","C5A0104"
"SPR0004","ALC0035"
"SPR0005","C5A0305"
"SPR0004","SPR0003"
"SPR0005","VOW0013"
"SPR0005","LRB0025"
"STF0001","STF0002"
"STF0002","STF0001"
"STF0003","STF0004"
"STF0004","1TN0085"
"STF0004","STF0003"
"STF0004","STF0010"
"STF0004","STF0012"
"STF0004","STF0014"
"STF0005","STF0008"
"STF0007","STF0012"
"STF0005","STF0011"
"STF0007","STF0019"
"STF0008","STF0005"
"STF0010","STF0004"
"STF0010","1TN0085"
"STF0010","STF0014"
"STF0010","STF0022"
"STF0011","STF0005"
"STF0011","STF0017"
"STF0012","STF0004"
"STF0012","STF0007"
"STF0012","STF0018"
"STF0012","STF0019"
"STF0012","STF0015"
"STF0014","STF0004"
"STF0013","STF0018"
"STF0014","STF0010"
"STF0014","STF0015"
"STF0015","STF0012"
"STF0015","STF0014"
"STF0015","STF0018"
"STF0015","STF0019"
"STF0015","STF0021"
"STF0016","STF0019"
"STF0017","STF0011"
"STF0019","STF0012"
"STF0018","202118"
"STF0018","STF0012"
"STF0018","STF0013"
"STF0018","STF0015"
"STF0018","STF0019"
"STF0018","STF0022"
"STF0019","STF0015"
"STF0019","STF0018"
"STF0019","STF0007"
"STF0019","STF0016"
"STF0021","STF0015"
"STF0022","STF0010"
"STF0022","CUY0049"
"STF0022","STF0018"
"SWP0002","HOK0002"
"SWP0002","SWP0003"
"SWP0002","RAT0002"
"TRAG102","LAMA101"
"SWP0005","WKN0002"
"SWP0003","SWP0002"
"SWP0004","NEW0002"
"TREM101","FLEV122"
"TREM101","195015"
"TREM101","MRW0002"
"TROY001","TROY171"
"TROY007","MRW0002"
"TROY008","FLEV_QT1"
"TROY008","FLEV_QT3"
"TROY008","FLEV106"
"TROY008","FLEV117"
"TROY008","TROY172"
"TROY008","TROY082"
"TROY008","TROY173"
"TROY010","TROY089"
"TROY011","TROY215"
"TROY013","TROY105"
"TROY013","TROY208"
"TROY018","TROY197"
"TROY018","FLEV137"
"TROY018","TROY174"
"TROY018","TROY176"
"TROY019","METZ647"
"TROY019","FLEV122"
"TROY019","SILL_QT6"
"TROY019","TROY172"
"TROY019","TROY208"
"TROY019","TROY216"
"TROY019","VEND039"
"TROY020","NOVY141"
"TROY020","SILL_QT6"
"TROY020","TROY172"
"TROY020","TROY173"
"TROY020","TROY180"
"TROY020","TROY184"
"TROY020","TROY201"
"TROY024","TROY172"
"TROY025","TROY032"
"TROY025","TROY105"
"TROY025","TROY127"
"TROY025","TROY137"
"TROY025","TROY172"
"TROY025","TROY173"
"TROY025","TROY180"
"TROY025","TROY090"
"TROY025","TROY100"
"TROY028","TROY174"
"TROY027","TROY081"
"TROY028","TROY077"
"TROY028","TROY082"
"TROY028","TROY089"
"TROY031","TROY036"
"TROY031","TROY089"
"TROY030","FLEV112"
"TROY032","185025"
"TROY031","TROY172"
"TROY032","TROY025"
"TROY032","SILL115"
"TROY033","TROY172"
"TROY032","TROY181"
"TROY032","TROY200"
"TROY033","TROY039"
"TROY033","TROY173"
"TROY033","TROY176"
"TROY036","195026"
"TROY036","TROY174"
"TROY036","TROY089"
"TROY036","TROY031"
"TROY039","TROY033"
"TROY039","TROY074"
"TROY039","TROY170"
"TROY039","TROY172"
"TROY039","TROY173"
"TROY039","TROY180"
"TROY039","TROY216"
"TROY039","TROY125"
"TROY039","TROY127"
"TROY049","TROY083"
"TROY049","TROY216"
"TROY053","ELS0007"
"TROY053","TROY055"
"TROY053","TROY072"
"TROY053","SILL_QT6"
"TROY055","LUPP101"
"TROY055","SILL_QT6"
"TROY055","TROY053"
"TROY055","TROY215"
"TROY055","TROY072"
"TROY055","TROY137"
"TROY056","TROY172"
"TROY055","VEND004"
"TROY055","VL00373"
"TROY056","SILL_QT6"
"TROY056","TROY214"
"TROY058","ABF0021"
"TROY060","TROY100"
"TROY060","TROY196"
"TROY061","TROY080"
"TROY066","TROY201"
"TROY066","FLEV112"
"TROY066","TROY214"
"TROY071","TROY089"
"TROY072","SILL_QT6"
"TROY072","TROY212"
"TROY072","TROY053"
"TROY072","TROY055"
"TROY074","TROY039"
"TROY074","TROY172"
"TROY074","TROY100"
"TROY074","TROY125"
"TROY077","TROY028"
"TROY077","TROY096"
"TROY080","TROY061"
"TROY081","TROY027"
"TROY083","FLEV137"
"TROY082","TROY028"
"TROY081","TROY184"
"TROY082","TROY008"
"TROY083","TROY216"
"TROY083","TROY084"
"TROY083","TROY172"
"TROY083","TROY049"
"TROY083","DIFO035"
"TROY084","TROY083"
"TROY084","TROY138"
"TROY085","VEND274"
"TROY088","TROY092"
"TROY090","IALP062"
"TROY090","TROY025"
"TROY089","TROY010"
"TROY089","TROY028"
"TROY089","TROY031"
"TROY089","TROY036"
"TROY089","TROY071"
"TROY090","HORB336"
"TROY090","TROY127"
"TROY090","TROY172"
"TROY090","TROY173"
"TROY090","TROY176"
"TROY090","TROY180"
"TROY090","TROY216"
"TROY090","TROY092"
"TROY092","TROY088"
"TROY092","TROY090"
"TROY092","TROY105"
"TROY095","TROY203"
"TROY094","TROY216"
"TROY095","TROY166"
"TROY095","C4A_QT3"
"TROY096","TROY172"
"TROY096","TROY077"
"TROY100","TROY060"
"TROY098","TROY180"
"TROY099","FLEV107"
"TROY099","SILL_QT6"
"TROY099","VEND255"
"TROY100","TROY025"
"TROY100","TROY074"
"TROY100","TROY102"
"TROY102","TROY100"
"TROY102","TROY125"
"TROY102","TROY137"
"TROY105","TROY013"
"TROY105","TROY025"
"TROY105","TROY216"
"TROY105","TROY092"
"TROY105","TROY125"
"TROY105","TROY127"
"TROY110","TROY217"
"TROY117","TROY125"
"TROY117","TROY172"
"TROY117","TROY180"
"TROY125","TROY074"
"TROY125","TROY039"
"TROY125","TROY180"
"TROY125","TROY117"
"TROY125","TROY127"
"TROY125","TROY102"
"TROY125","TROY105"
"TROY127","TROY039"
"TROY127","TROY090"
"TROY127","TROY105"
"TROY127","TROY025"
"TROY127","TROY125"
"TROY127","TROY150"
"TROY127","TROY176"
"TROY127","TROY180"
"TROY127","TROY214"
"TROY127","TROY216"
"TROY128","TROY131"
"TROY130","TROY164"
"TROY131","TROY128"
"TROY132","TROY164"
"TROY137","TROY025"
"TROY137","TROY055"
"TROY137","TROY102"
"TROY138","TROY084"
"TROY143","068141"
"TROY143","SILL115"
"TROY143","VFH0035"
"TROY147","VILE101"
"TROY145","TROY148"
"TROY148","TROY145"
"TROY150","TROY127"
"TROY150","VLD0001"
"TROY163","ROSN_QT1"
"TROY164","TROY130"
"TROY164","TROY132"
"TROY164","TROY174"
"TROY166","TROY095"
"TROY168","SAUL103"
"TROY168","TROY172"
"TROY168","TROY221"
"TROY168","TROY195"
"TROY168","TROY196"
"TROY170","TROY039"
"TROY170","SILL120"
"TROY170","SILL150"
"TROY170","TROY176"
"TROY170","TROY180"
"TROY170","TROY186"
"TROY170","VLD0001"
"TROY171","TROY001"
"TROY172","FLEV_QT3"
"TROY172","FLEV117"
"TROY172","SILL_QT6"
"TROY172","SILL115"
"TROY172","TROY008"
"TROY172","TROY019"
"TROY172","TROY020"
"TROY172","TROY090"
"TROY172","TROY096"
"TROY172","TROY117"
"TROY172","TROY024"
"TROY172","TROY025"
"TROY172","TROY031"
"TROY172","TROY033"
"TROY172","TROY039"
"TROY172","TROY056"
"TROY172","TROY074"
"TROY172","TROY083"
"TROY172","TROY216"
"TROY172","TROY217"
"TROY172","TROY222"
"TROY172","TROY168"
"TROY172","TROY173"
"TROY172","TROY174"
"TROY172","TROY184"
"TROY172","TROY195"
"TROY172","TROY196"
"TROY172","VILE101"
"TROY173","TROY033"
"TROY173","TROY039"
"TROY173","TROY090"
"TROY173","TROY172"
"TROY173","TROY176"
"TROY173","TROY180"
"TROY173","TROY216"
"TROY173","TROY221"
"TROY173","TROY008"
"TROY173","TROY020"
"TROY173","TROY025"
"TROY174","TROY164"
"TROY174","TROY018"
"TROY174","TROY028"
"TROY174","TROY036"
"TROY174","TROY172"
"TROY174","TROY221"
"TROY176","TROY090"
"TROY176","TROY127"
"TROY176","TROY018"
"TROY176","TROY033"
"TROY176","TROY170"
"TROY176","TROY173"
"TROY176","TROY180"
"TROY180","C4A_QT3"
"TROY180","TROY098"
"TROY180","TROY117"
"TROY180","TROY125"
"TROY180","TROY127"
"TROY180","MRW0002"
"TROY180","TROY039"
"TROY180","TROY090"
"TROY180","TROY170"
"TROY180","TROY173"
"TROY180","TROY176"
"TROY180","TROY184"
"TROY180","TROY216"
"TROY180","TROY020"
"TROY180","TROY025"
"TROY184","TROY020"
"TROY181","TROY032"
"TROY184","TROY081"
"TROY184","TROY172"
"TROY186","SAND101"
"TROY184","TROY180"
"TROY184","VILE101"
"TROY186","TROY170"
"TROY195","TROY168"
"TROY195","TROY172"
"TROY195","TROY221"
"TROY196","TROY168"
"TROY196","TROY172"
"TROY196","TROY060"
"TROY197","TROY018"
"TROY200","TROY032"
"TROY201","SILL_QT6"
"TROY201","TROY020"
"TROY201","TROY066"
"TROY201","TROY224"
"TROY208","195008"
"TROY201","ZLF0037"
"TROY203","TROY095"
"TROY208","NOVY141"
"TROY208","C4A_QT2"
"TROY208","C4A0201"
"TROY208","C4A0601"
"TROY208","SILL_QT6"
"TROY208","METZ647"
"TROY208","NEW0014"
"TROY208","TROY013"
"TROY208","TROY019"
"TROY208","VFH0051"
"TROY208","TROY216"
"TROY208","VNW0001"
"TROY210","ROSN_QT1"
"TROY212","TROY072"
"TROY210","TROY215"
"TROY214","TROY066"
"TROY214","SILL115"
"TROY214","TROY056"
"TROY214","TROY127"
"TROY215","TROY011"
"TROY215","TROY055"
"TROY215","TROY210"
"TROY216","C4A_QT3"
"TROY216","HORB336"
"TROY216","SILL_QT6"
"TROY216","TROY019"
"TROY216","TROY039"
"TROY216","TROY049"
"TROY216","NOVY141"
"TROY216","TROY083"
"TROY216","TROY090"
"TROY216","TROY094"
"TROY216","TROY172"
"TROY216","TROY173"
"TROY216","TROY180"
"TROY216","TROY105"
"TROY216","TROY127"
"TROY216","TROY208"
"TROY217","METZ647"
"TROY217","TROY172"
"TROY217","SARR606"
"TROY217","TROY110"
"TROY221","METZ647"
"TROY221","NOVY141"
"TROY221","FLEV_QT3"
"TROY221","TROY195"
"TROY221","TROY168"
"TROY221","TROY173"
"TROY221","TROY174"
"TROY222","TROY172"
"TROY226","IALP062"
"UDP0001","C5A0202"
"TROY224","SILL_QT6"
"TROY224","TROY201"
"TROY226","MAP0002"
"UDP0001","VDMM002"
"UDP0001","ALC_QT1"
"UDP0002","ALC_QT1"
"UDP0003","VEL0002"
"UDP0002","IJS0003"
"UDP0003","SARR629"
"UDP0005","LRB0032"
"UDP0005","VDM0001"
"UDP0005","C5A0104"
"VAL0011","IJS0003"
"VAL0011","ALC_QT1"
"VAL0011","C5A0104"
"VAL0011","LRB0032"
"VAL0011","SPR0003"
"VAL0014","068085"
"VAL0014","068005"
"VAL0014","068134"
"VAL0014","1DH_QT1"
"VAL0014","1DH0019"
"VAL0014","1DH0034"
"VAL0017","C5A_QT2"
"VAL0017","VAL0022"
"VAL0022","C5A_QT1"
"VAL0022","VAL0017"
"VAL0022","C5A0305"
"VAL0025","195015"
"VAL0025","195050"
"VAL0025","C4A_QT3"
"VAL0025","ELT0005"
"VAL0025","VFH0013"
"VBA0001","VDMWL52"
"VBA0001","NEW0005"
"VBA0001","VDMLR07"
"VBA0001","VDMLR25"
"VBA0001","VDM2W24"
"VDM0001","C5A_QT1"
"VDM0001","C5A0104"
"VDM0001","C5A0305"
"VDM0001","LRB0025"
"VDM0001","C5A0203"
"VDM0001","NWH0038"
"VDM0001","UDP0005"
"VDM0001","VFH0037"
"VDM2W03","IWRD577"
"VDM2W03","VDMWL50"
"VDM2W03","OSP_QT1"
"VDM2W03","ZLF0036"
"VDM2W03","VNW0005"
"VDM2W07","VDMLR15"
"VDM2W05","VNW0005"
"VDM2W05","VDM2W24"
"VDM2W07","VDM2W17"
"VDM2W07","VNW0001"
"VDM2W13","MMB0011"
"VDM2W13","195011"
"VDM2W13","MMB0003"
"VDM2W13","VNW0005"
"VDM2W17","VNW0001"
"VDM2W17","VDM2W07"
"VDM2W17","1GD0003"
"VDM2W17","IWRD577"
"VDM2W17","VDM2W33"
"VDM2W17","NWH0042"
"VDM2W17","VDMLR15"
"VDM2W23","068160"
"VDM2W18","VNW0009"
"VDM2W18","VDMLR04"
"VDM2W23","068156"
"VDM2W23","VDMWL53"
"VDM2W24","VBA0001"
"VDM2W24","VDM2W05"
"VDM2W24","VNW0006"
"VDMB001","1TN0118"
"VDM2W33","1GD0003"
"VDM2W33","VDM2W17"
"VDM2W33","1TN0126"
"VDM2W33","VNW0001"
"VDMG001","VDMWL49"
"VDMB003","VDMWL20"
"VDML203","VDMWL41"
"VDMLR01","1TN0067"
"VDMLR01","195022"
"VDMLR01","1TN0074"
"VDMLR02","MMB0001"
"VDMLR04","VDM2W18"
"VDMLR15","195007"
"VDMLR05","1TN0097"
"VDMLR07","VBA0001"
"VDMLR15","1GD0003"
"VDMLR15","VEN_QT1"
"VDMLR15","VDM2W17"
"VDMLR15","VDM2W07"
"VDMLR16","068156"
"VDMLR15","VNW0001"
"VDMLR15","VNW0003"
"VDMLR20","VDMWL49"
"VDMLR20","F1B0603"
"VDMLR20","VDMWL53"
"VDMM002","BHO0002"
"VDMLR25","VBA0001"
"VDMM002","ALC_QT1"
"VDMM001","FLEV124"
"VDMS102","OSP0008"
"VDMM003","ELS0007"
"VDMM002","IJS0001"
"VDMM002","UDP0001"
"VDMW201","HORB324"
"VDMW201","195048"
"VDMW201","BHO0001"
"VDMW002","DMN1_QT1"
"VDMW201","ELT0005"
"VDMW202","OSD0017"
"VDMW201","068024"
"VDMW202","BHO0001"
"VDMWL01","OSD0009"
"VDMWL03","ALC0035"
"VDMWL03","ALB0001"
"VDMWL03","VRW0007"
"VDMWL06","RAT0001"
"VDMWL05","ALC0002"
"VDMWL05","IWRD577"
"VDMWL07","LRB0025"
"VDMWL06","VDMWL07"
"VDMWL07","C5A_QT1"
"VDMWL07","VOW0039"
"VDMWL10","IWRD577"
"VDMWL07","VDMWL06"
"VDMWL08","VDMWL10"
"VDMWL10","1TN0093"
"VDMWL10","SILL105"
"VDMWL10","VDMWL08"
"VDMWL20","VDMB003"
"VDMWL12","HBW0001"
"VDMWL22","IWRD543"
"VDMWL26","NEW0004"
"VDMWL23","WOE0008"
"VDMWL31","LIW_QT1"
"VDMWL31","388013"
"VDMWL41","VDML203"
"VDMWL49","VDMLR20"
"VDMWL43","MRW0001"
"VDMWL45","VNW0007"
"VDMWL47","VNW0009"
"VDMWL49","VDMG001"
"VDMWL50","VDM2W03"
"VDMWL53","VDM2W23"
"VDMWL53","VDMLR20"
"VDMWL52","VBA0001"
"VDMWL53","068160"
"VEL0002","VEL0004"
"VEL0002","UDP0003"
"VEL0003","MEH0001"
"VEL0002","VEL0003"
"VEL0003","ALC_QT1"
"VEL0003","BHO0002"
"VEL0002","MEH0001"
"VEL0003","ALB0002"
"VEL0003","VEL0002"
"VEL0004","ALC_QT1"
"VEL0004","ELS_QT2"
"VEL0004","MEH0001"
"VEL0004","NWH0036"
"VEL0004","VEL0002"
"VEN_QT1","1TN0101"
"VEN_QT1","1TN0118"
"VEN_QT1","1TN0072"
"VEN0004","068056"
"VEN_QT1","HKL0006"
"VEN_QT1","VEN0001"
"VEN_QT1","VEN0004"
"VEN0001","VEN_QT1"
"VEN_QT1","VDMLR15"
"VEN0004","VEN_QT1"
"VEN0006","5851806"
"VEND004","VEND094"
"VEND004","TROY055"
"VEND008","VEND042"
"VEND008","VEND050"
"VEND009","VEND155"
"VEND016","VEND018"
"VEND016","VEND240"
"VEND016","VEND270"
"VEND018","VEND016"
"VEND018","VEND032"
"VEND020","VEND039"
"VEND020","VEND206"
"VEND021","VEND198"
"VEND025","VEND061"
"VEND028","VEND032"
"VEND032","VEND018"
"VEND032","VEND028"
"VEND032","VEND042"
"VEND032","VEND150"
"VEND032","VEND050"
"VEND033","VEND174"
"VEND033","VEND042"
"VEND033","VEND047"
"VEND033","VEND096"
"VEND033","VEND070"
"VEND034","MRW0002"
"VEND033","VEND255"
"VEND034","SILL123"
"VEND034","VEND196"
"VEND034","VEND037"
"VEND034","VEND042"
"VEND034","VEND047"
"VEND034","VEND107"
"VEND034","VEND255"
"VEND034","VITT103"
"VEND036","VEND037"
"VEND036","VEND094"
"VEND036","VEND150"
"VEND036","VEND250"
"VEND037","VEND034"
"VEND037","VEND036"
"VEND037","VEND050"
"VEND037","VEND071"
"VEND037","VEND150"
"VEND037","VEND176"
"VEND037","VEND270"
"VEND039","NHO0003"
"VEND039","TROY019"
"VEND039","VEND020"
"VEND039","VEND047"
"VEND039","VEND050"
"VEND041","VEND133"
"VEND042","VEND008"
"VEND042","VEND047"
"VEND042","VEND050"
"VEND042","VEND032"
"VEND042","VEND033"
"VEND042","VEND034"
"VEND042","VEND174"
"VEND042","VEND185"
"VEND042","VEND255"
"VEND045","BJG0002"
"VEND047","NOVY_QT3"
"VEND047","VEND039"
"VEND047","VEND042"
"VEND047","VEND069"
"VEND047","VEND071"
"VEND047","VEND033"
"VEND047","VEND034"
"VEND048","068025"
"VEND047","VEND174"
"VEND047","VEND185"
"VEND047","VEND187"
"VEND049","VEND180"
"VEND049","VEND217"
"VEND049","VEND066"
"VEND049","VEND232"
"VEND050","NOVY107"
"VEND050","VEND008"
"VEND050","VEND032"
"VEND050","VEND037"
"VEND050","VEND039"
"VEND050","VEND042"
"VEND050","VEND221"
"VEND050","VEND232"
"VEND051","VEND093"
"VEND053","NOVY130"
"VEND053","NOVY150"
"VEND053","MAP0002"
"VEND053","VEND172"
"VEND053","VEND185"
"VEND053","VEND226"
"VEND053","VEND069"
"VEND053","VEND071"
"VEND053","VEND255"
"VEND053","VEND270"
"VEND057","VEND065"
"VEND059","VEND073"
"VEND061","1890102"
"VEND061","VEND025"
"VEND062","VEND232"
"VEND065","VEND057"
"VEND065","VEND066"
"VEND066","VEND049"
"VEND065","VEND261"
"VEND066","VEND184"
"VEND066","VEND065"
"VEND069","VEND047"
"VEND069","VEND053"
"VEND069","VEND154"
"VEND069","VEND174"
"VEND070","VEND033"
"VEND070","VEND227"
"VEND069","VEND255"
"VEND070","VEND181"
"VEND071","VEND037"
"VEND071","VEND047"
"VEND071","VEND053"
"VEND071","VEND185"
"VEND071","VEND217"
"VEND071","VEND150"
"VEND071","VEND164"
"VEND071","VEND174"
"VEND073","VEND059"
"VEND073","VEND095"
"VEND088","RHH0001"
"VEND089","VEND107"
"VEND093","VEND051"
"VEND094","VEND004"
"VEND094","VEND036"
"VEND094","VEND161"
"VEND095","VEND073"
"VEND096","VEND033"
"VEND095","VEND181"
"VEND096","SILL115"
"VEND096","VILE101"
"VEND102","VEND109"
"VEND101","VEND185"
"VEND101","VEND196"
"VEND101","VEND225"
"VEND102","VEND172"
"VEND107","185060"
"VEND107","MEK07O3"
"VEND107","VEND034"
"VEND107","VEND161"
"VEND107","VEND089"
"VEND107","VEND142"
"VEND109","VEND221"
"VEND109","VEND102"
"VEND117","195009"
"VEND116","VEND165"
"VEND116","VEND134"
"VEND116","VEND143"
"VEND120","VEND196"
"VEND120","VEND165"
"VEND120","VEND262"
"VEND122","VEND164"
"VEND122","VEND176"
"VEND133","VEND195"
"VEND133","VEND041"
"VEND134","VEND116"
"VEND142","VEND157"
"VEND142","VEND107"
"VEND142","VEND174"
"VEND142","VEND187"
"VEND143","185_QT3"
"VEND143","F2A0101"
"VEND143","SILL_QT6"
"VEND143","VEND116"
"VEND143","VEND165"
"VEND143","VILE101"
"VEND143","VEND253"
"VEND150","VEND032"
"VEND150","VEND036"
"VEND150","VEND037"
"VEND150","VEND071"
"VEND150","VEND181"
"VEND154","VEND069"
"VEND150","VEND233"
"VEND154","VEND168"
"VEND154","VEND255"
"VEND155","VEND009"
"VEND157","VEND142"
"VEND157","VEND174"
"VEND157","VEND165"
"VEND164","VEND071"
"VEND165","VEND116"
"VEND165","VEND120"
"VEND165","VEND143"
"VEND165","VEND157"
"VEND165","VEND270"
"VEND161","MEK07W3"
"VEND161","VEND094"
"VEND161","VEND107"
"VEND164","VEND122"
"VEND168","VEND154"
"VEND170","VEND224"
"VEND172","VEND053"
"VEND172","VEND102"
"VEND172","VEND185"
"VEND174","VEND181"
"VEND172","VEND220"
"VEND174","VEND142"
"VEND174","VEND157"
"VEND174","NOVY141"
"VEND174","VEND033"
"VEND174","VEND042"
"VEND174","VEND047"
