Series_A,Radius_A,Series_B,Radius_B,overlap,r,r_wuchs,t,t_wuchs,SGC,SSGC,p
185_QT2,R,185143,Q,71,0.56435925,0.63503061,5.71968578,6.82854280,0.77142857,0.02857143,0.0000055758
VFH_QT1,R,185143,A,56,0.49270783,0.50580369,4.19908170,4.30868704,0.76363636,0.01818182,0.0000921590
185111,B,185143,Q,79,0.42771282,0.60440801,4.17899775,6.65724308,0.75641026,0.02564103,0.0000059233
185111,Q,185143,Q,79,0.46901343,0.62250753,4.69005487,6.97979168,0.75641026,0.01282051,0.0000059233
185034,Q,185143,Q,79,0.47938045,0.51757524,4.82422383,5.30797596,0.73076923,0.01282051,0.0000457782
185034,E,185143,Q,79,0.47938045,0.51757524,4.82422383,5.30797596,0.73076923,0.01282051,0.0000457782
185074,0,185143,Q,73,0.25487642,0.54275673,2.23656372,5.44517707,0.73611111,0.00000000,0.0000615109
068029,B,BHO0002,2,58,0.48040841,0.54110007,4.13548267,4.81500993,0.78947368,0.01754386,0.0000123703
VEL0003,2,BHO0002,0,101,0.50009871,0.55986472,5.77502260,6.72301596,0.70000000,0.02000000,0.0000633425
VEL0003,2,BHO0002,2,94,0.38956267,0.54092180,4.07905159,6.16871587,0.72043011,0.02150538,0.0000212342
VEL0003,Q,BHO0002,0,99,0.49729370,0.55879058,5.67433966,6.63618787,0.70408163,0.01020408,0.0000533123
VEL0003,Q,BHO0002,2,94,0.38956267,0.54092180,4.07905159,6.16871587,0.72043011,0.02150538,0.0000212342
VDMM002,1,BHO0002,0,83,0.45377995,0.54192662,4.61125433,5.80341486,0.74390244,0.00000000,0.0000099959
VDMM002,1,BHO0002,2,69,0.48524967,0.55216520,4.57637550,5.42098924,0.77941176,0.01470588,0.0000040622
SILL117,T,SILL101,T,113,0.77238314,0.65897758,12.86947351,9.23039738,0.72321429,0.02678571,0.0000023062
ALC_QT1,R,VEL0004,1,116,0.41121862,0.54512225,4.83779554,6.94252685,0.71304348,0.01739130,0.0000048942
ELS_QT2,R,VEL0004,1,62,0.79598292,0.59722145,10.27032777,5.76760206,0.77049180,0.01639344,0.0000238711
NWH0036,1,VEL0004,1,60,0.24056664,0.56142959,1.90373514,5.16688067,0.77966102,0.01694915,0.0000173724
VEL0002,2,VEL0004,1,112,0.69853404,0.54661863,10.28472775,6.84632198,0.73873874,0.00900901,0.0000004891
185_QT6,R,185373,A,124,0.93454180,0.66959899,29.12595700,9.95790389,0.75609756,0.06504065,0.0000000134
185372,Q,185373,A,98,0.64324236,0.54023647,8.27414363,6.29011462,0.73195876,0.07216495,0.0000048992
185370,A,185373,A,108,0.85576785,0.57989048,17.11019661,7.32831559,0.70093458,0.05607477,0.0000322501
VDMB003,1,VDMWL20,1,54,-0.19734560,0.57766441,-1.46551855,5.10318282,0.77358491,0.03773585,0.0000679202
LAMA101,T,202048,0,75,0.13444837,0.51501485,1.16716575,5.13344035,0.74324324,0.01351351,0.0000285273
202046,0,202048,0,149,0.80283383,0.52327873,16.38183191,7.44508727,0.70270270,0.02702703,0.0000008140
1DH0015,M,202048,0,77,0.19808674,0.54868691,1.76179092,5.68374328,0.73684211,0.02631579,0.0000363580
VFH0054,0,202048,0,80,0.60506802,0.50761162,6.75475917,5.20331626,0.73417722,0.05063291,0.0000314334
VFH0054,X,202048,0,80,0.60506802,0.50761162,6.75475917,5.20331626,0.73417722,0.05063291,0.0000314334
NOVY130,T,NOVY124,T,74,0.18537201,0.53010977,1.61175338,5.30484320,0.75342466,0.01369863,0.0000148756
HOK0010,2,1TN0120,A,54,0.24257301,0.55139455,1.82032558,4.76618331,0.81132075,0.00000000,0.0000058180
ZLF0046,1,ZLF0027,0,104,0.14249726,0.50138519,1.46109947,5.85252037,0.72815534,0.02912621,0.0000036382
DIF0015,1,DIFO062,1,75,0.66388060,0.51591520,7.63656346,5.14566579,0.77027027,0.04054054,0.0000033209
DIFO003,1,DIFO062,1,83,0.67519928,0.58205103,8.28890515,6.44216287,0.71951220,0.03658537,0.0000702212
563014,L,563M4SEQ,L,96,0.86339957,0.87179049,16.67994463,17.25390150,0.87368421,0.03157895,0.0000000000
563011,L,563M4SEQ,L,104,0.77079080,0.81267698,12.27878751,14.08517535,0.75728155,0.01941748,0.0000001768
563015,L,563M4SEQ,L,74,0.85027874,0.87106028,13.80264858,15.04794567,0.84931507,0.00000000,0.0000000024
563012,L,563M4SEQ,L,132,0.60157663,0.71545206,8.61946568,11.67576090,0.73282443,0.04580153,0.0000000984
563013,L,563M4SEQ,L,81,0.83804572,0.92505906,13.73846881,21.64718438,0.81250000,0.03750000,0.0000000227
563010a,L,563M4SEQ,L,187,0.59993927,0.74853277,10.22701881,15.35391368,0.75268817,0.01075269,0.0000000000
VDMLR20,C,VDMWL53,0,101,0.65096562,0.57915260,8.57541088,7.06864609,0.70000000,0.02000000,0.0000633425
VDMLR20,C,VDMWL53,Q,98,0.64969708,0.58106272,8.41729984,6.99535210,0.70103093,0.02061856,0.0000749968
068160,0,VDMWL53,0,69,0.58889036,0.60859325,6.00845900,6.27808587,0.80882353,0.01470588,0.0000003520
068160,0,VDMWL53,1,69,0.57602911,0.51514525,5.81097154,4.91964924,0.79411765,0.00000000,0.0000012302
068160,0,VDMWL53,2,69,0.58354242,0.62882678,5.92552251,6.61976640,0.76470588,0.02941176,0.0000126750
068160,0,VDMWL53,Q,69,0.58889036,0.60859325,6.00845900,6.27808587,0.80882353,0.01470588,0.0000003520
068160,A,VDMWL53,0,65,0.57612996,0.63934450,5.63894782,6.59969422,0.76562500,0.01562500,0.0000213771
068160,A,VDMWL53,Q,65,0.57612996,0.63934450,5.63894782,6.59969422,0.76562500,0.01562500,0.0000213771
068160,B,VDMWL53,2,68,0.62295798,0.55630095,6.51849963,5.43864515,0.74626866,0.02985075,0.0000554004
068160,C,VDMWL53,0,69,0.55176918,0.54826816,5.45566219,5.36620159,0.75000000,0.01470588,0.0000373798
068160,C,VDMWL53,Q,69,0.55176918,0.54826816,5.45566219,5.36620159,0.75000000,0.01470588,0.0000373798
VDM2W23,0,VDMWL53,0,75,0.83754985,0.61168173,13.18702732,6.60622530,0.75675676,0.02702703,0.0000099891
VDM2W23,0,VDMWL53,1,75,0.80103233,0.52608796,11.51102218,5.28543993,0.74324324,0.01351351,0.0000285273
VDM2W23,0,VDMWL53,Q,75,0.83754985,0.61168173,13.18702732,6.60622530,0.75675676,0.02702703,0.0000099891
VDM2W23,Q,VDMWL53,0,65,0.77430578,0.59829081,9.78876802,5.92650730,0.76562500,0.03125000,0.0000213771
VDM2W23,Q,VDMWL53,1,65,0.74252069,0.50544266,8.86825973,4.64945161,0.75000000,0.01562500,0.0000633425
VDM2W23,Q,VDMWL53,Q,65,0.77430578,0.59829081,9.78876802,5.92650730,0.76562500,0.03125000,0.0000213771
VDM2W23,1,VDMWL53,0,62,0.81950404,0.72105705,11.16878047,8.06101869,0.81967213,0.01639344,0.0000005931
VDM2W23,1,VDMWL53,1,62,0.77742264,0.65275561,9.65353216,6.67427812,0.80327869,0.00000000,0.0000021652
VDM2W23,1,VDMWL53,2,62,0.83421102,0.69461475,11.81512603,7.47928537,0.78688525,0.03278689,0.0000074193
VDM2W23,1,VDMWL53,Q,62,0.81950404,0.72105705,11.16878047,8.06101869,0.81967213,0.01639344,0.0000005931
185375,A,185384,A,53,0.75756290,0.71821496,8.36884236,7.37126150,0.78846154,0.00000000,0.0000317897
56304005,B,56304009,L,113,0.51399780,0.61734180,6.34144942,8.26762467,0.74107143,0.01785714,0.0000003352
ZLF2009,1,ZLF0036,1,60,0.30488796,0.60397282,2.45896451,5.77125675,0.88135593,0.00000000,0.0000000047
ZLF0030,1,ZLF0036,1,82,0.60406220,0.50743260,6.82181723,5.26710012,0.77777778,0.01234568,0.0000005733
VDM2W03,1,ZLF0036,1,70,0.25943060,0.50340468,2.23139130,4.80432579,0.75362319,0.00000000,0.0000251438
ZLF_QT1,R,ZLF0036,1,114,0.50079117,0.64544004,6.15027630,8.94291372,0.75221239,0.01769912,0.0000000823
ZLF2001,1,ZLF0036,1,65,0.35871287,0.55357657,3.07430423,5.27604089,0.79687500,0.03125000,0.0000020342
ZLF2007,1,ZLF0036,1,82,0.81680361,0.51182728,12.74229644,5.32881417,0.74074074,0.01234568,0.0000146868
TROY145,T,TROY148,T,94,0.77010843,0.65295010,11.64211508,8.26890633,0.72043011,0.04301075,0.0000212342
DIF0025,1,VILE101,T,56,0.70402058,0.54207403,7.35188187,4.74029351,0.80000000,0.00000000,0.0000085983
TROY147,T,VILE101,T,52,0.65293182,0.63282397,6.15627560,5.77911155,0.86274510,0.00000000,0.0000002207
VEND143,T,VILE101,T,56,0.87634584,0.57613661,13.49261306,5.17979376,0.76363636,0.00000000,0.0000921590
VEND096,T,VILE101,T,56,0.27631645,0.68611080,2.13223247,6.93042547,0.76363636,0.01818182,0.0000921590
TROY184,T,VILE101,T,56,0.29743277,0.52654916,2.31038193,4.55137852,0.76363636,0.05454545,0.0000921590
TROY172,T,VILE101,T,56,0.62843196,0.58502845,5.99150084,5.30085809,0.78181818,0.00000000,0.0000291459
VEND102,T,VEND172,T,128,0.88343935,0.65008221,21.24842731,9.60323926,0.71653543,0.00787402,0.0000010584
VEND220,T,VEND172,T,77,0.67861327,0.60981187,8.05452333,6.66349246,0.72368421,0.00000000,0.0000961659
ELT2004,0,ELT2001,0,69,0.70322821,0.52374580,8.15648450,5.03248259,0.75000000,0.01470588,0.0000373798
ELT2002,1,ELT2001,0,103,0.75300519,0.51981447,11.55746372,6.11517973,0.70588235,0.00980392,0.0000320176
ELT2002,1,ELT2001,1,103,0.75783101,0.50449979,11.73071889,5.87223859,0.70588235,0.02941176,0.0000320176
068024,A,ELT2001,2,99,0.62869718,0.52448717,8.00332139,6.06705214,0.74489796,0.02040816,0.0000012425
ELT_QT1,R,ELT2001,0,106,0.68142431,0.53246162,9.54041569,6.41507210,0.70476190,0.01904762,0.0000271227
ELT_QT1,R,ELT2001,2,99,0.61991776,0.51318892,7.82099205,5.88892918,0.73469388,0.03061224,0.0000033728
202037,0,202026,Q,136,0.77942411,0.65541324,14.45512854,10.04535072,0.74074074,0.05185185,0.0000000222
202037,B,202026,Q,134,0.73776713,0.58030988,12.60392394,8.18674821,0.72180451,0.05263158,0.0000003122
202037,C,202026,Q,136,0.77514074,0.60407813,14.25527707,8.77461376,0.71851852,0.05925926,0.0000003816
202037,Q,202026,Q,136,0.77942411,0.65541324,14.45512854,10.04535072,0.74074074,0.05185185,0.0000000222
202045,Q,202026,Q,136,0.69700702,0.52288892,11.29395202,7.10097477,0.70370370,0.04444444,0.0000022052
202045,0,202026,Q,136,0.69700702,0.52288892,11.29395202,7.10097477,0.70370370,0.04444444,0.0000022052
CUY0102,1,CUY0072,1,53,0.72300505,0.64110781,7.54681674,5.96575751,0.78846154,0.01923077,0.0000317897
NKF0001,1,NLF0003,0,173,0.71337653,0.63737504,13.35059915,10.81658538,0.72674419,0.00581395,0.0000000027
NKF0001,1,NLF0003,1,134,0.70171154,0.58645164,11.35855910,8.31845372,0.71428571,0.00751880,0.0000007712
NKF0001,1,NLF0003,2,173,0.70064786,0.64359025,12.87851074,10.99603088,0.72674419,0.02906977,0.0000000027
NKF0001,1,NLF0003,Q,173,0.71337653,0.63737504,13.35059915,10.81658538,0.72674419,0.00581395,0.0000000027
Y000C01,B,NLF0003,1,110,0.49771011,0.53217768,5.99099031,6.53241092,0.70642202,0.00000000,0.0000163093
Y000C01,X,NLF0003,1,110,0.50239725,0.53475371,6.06633967,6.57665233,0.70642202,0.00917431,0.0000163093
NWH0041,1,NWH0019,1,70,0.19969888,0.55631997,1.69292347,5.52070727,0.76811594,0.01449275,0.0000084177
NWH0041,Q,NWH0019,1,64,0.18545462,0.54659109,1.49798623,5.13955621,0.76190476,0.01587302,0.0000321596
1TN0113,A,1TN0112,M,110,0.79952591,0.50895857,13.89752963,6.14464199,0.72477064,0.03669725,0.0000026877
NOVY119,T,NOVY125,T,78,0.74909758,0.63930660,9.92257312,7.24797683,0.72727273,0.01298701,0.0000664587
NOVY141,T,NOVY125,T,135,0.81187375,0.80361457,16.09727008,15.57209788,0.76865672,0.01492537,0.0000000005
NOVY_QT3,R,NOVY125,T,130,0.16797654,0.66642269,1.93534611,10.11262544,0.75968992,0.03100775,0.0000000037
NOVY150,T,NOVY125,T,132,0.37961352,0.59414038,4.69642555,8.42188966,0.70992366,0.00763359,0.0000015446
F1B0603,D,DMN1_QT1,R,70,-0.11826342,0.50635483,-0.98931250,4.84215095,0.76811594,0.00000000,0.0000084177
F1B0603,Y,DMN1_QT1,R,70,-0.12267612,0.51865403,-1.02677988,5.00235047,0.73913043,0.01449275,0.0000710526
VDMW002,1,DMN1_QT1,R,72,0.30064112,0.53970184,2.65612658,5.36370620,0.77464789,0.00000000,0.0000036842
195025,B,195004,A,144,0.68563798,0.67916808,11.26330129,11.02644624,0.71328671,0.02797203,0.0000003377
195012,0,195004,A,183,0.66006814,0.59429220,11.85401763,9.94142586,0.71428571,0.01648352,0.0000000074
195017,A,195004,A,162,0.70813365,0.57580545,12.72551123,8.90844527,0.70807453,0.02484472,0.0000001289
195015,0,195004,A,187,0.71664590,0.60712861,14.01380197,10.39240455,0.72580645,0.02150538,0.0000000007
195015,A,195004,A,181,0.54223550,0.57044925,8.65820355,9.29232370,0.71111111,0.02222222,0.0000000147
195019,B,195004,A,149,0.74317985,0.60678969,13.51260669,9.25560671,0.70270270,0.04729730,0.0000008140
195007,0,195004,A,171,0.44040277,0.71060803,6.39579820,13.12970509,0.76470588,0.02941176,0.0000000000
195007,1,195004,A,176,0.44951164,0.64839115,6.65694606,11.23444617,0.75428571,0.02285714,0.0000000000
195007,A,195004,A,156,0.32668693,0.62720632,4.30333209,9.99344444,0.70967742,0.03225806,0.0000001780
195007,B,195004,A,160,0.42773231,0.61879057,5.96688416,9.90136519,0.72955975,0.02515723,0.0000000071
195007,D,195004,A,144,0.31949046,0.57897584,4.03186215,8.46181175,0.73426573,0.00699301,0.0000000211
195007,F,195004,A,155,0.17167765,0.60559742,2.16257085,9.41329186,0.70129870,0.01948052,0.0000005850
195007,G,195004,A,172,0.24705308,0.56447083,3.33398522,8.91607276,0.71929825,0.02339181,0.0000000097
195026,0,195004,A,105,0.50552556,0.67810121,5.97508106,9.36363293,0.76923077,0.00961538,0.0000000399
195026,A,195004,A,101,0.50525032,0.70213598,5.85476508,9.81143818,0.73000000,0.00000000,0.0000042249
195026,B,195004,A,96,0.38734898,0.60980282,4.09510257,7.45976159,0.73684211,0.02105263,0.0000038951
195018,A,195004,A,179,0.64460886,0.60337346,11.24920048,10.06617812,0.71910112,0.02247191,0.0000000050
185024,E,185006,X,76,0.63603799,0.60130623,7.13820428,6.47373081,0.73333333,0.01333333,0.0000531213
185_QT1,R,185006,E,142,0.91003051,0.50004493,26.06740045,6.83211900,0.71631206,0.01418440,0.0000002790
185_QT1,R,185006,X,96,0.96169217,0.76896435,34.19311583,11.66194773,0.82105263,0.01052632,0.0000000004
185379,A,185006,X,78,0.73320289,0.54607430,9.46137519,5.68265076,0.72727273,0.02597403,0.0000664587
ELT0005,0,VDMW201,0,55,0.53231766,0.61683780,4.62080744,5.70537719,0.77777778,0.00000000,0.0000445571
ELT0005,0,VDMW201,2,55,0.59876973,0.67296815,5.49372502,6.62359209,0.81481481,0.00000000,0.0000037133
BHO0001,0,VDMW201,2,85,0.34417679,0.55983014,3.35969326,6.15526171,0.73809524,0.00000000,0.0000127497
BHO0001,2,VDMW201,2,85,0.28554319,0.51587066,2.73073859,5.48615532,0.73809524,0.00000000,0.0000127497
HORB324,T,VDMW201,2,85,0.35065251,0.55026753,3.43167541,6.00388663,0.71428571,0.02380952,0.0000856830
068024,0,VDMW201,3,87,0.29102757,0.52591629,2.82098593,5.70076607,0.72093023,0.02325581,0.0000417374
195048,0,VDMW201,2,56,0.41180035,0.55739656,3.35134414,4.93348905,0.78181818,0.00000000,0.0000291459
195048,B,VDMW201,2,56,0.40760766,0.51692116,3.31038231,4.43742141,0.76363636,0.00000000,0.0000921590
NEW0008,1,NEW_QT1,R,68,0.29128986,0.51817186,2.49239326,4.92197324,0.76119403,0.01492537,0.0000190341
CUY0108,1,202018,0,59,0.63331060,0.67111695,6.23228331,6.83457427,0.75862069,0.03448276,0.0000817561
CUY0108,1,202018,B,59,0.68116763,0.64008949,7.08567600,6.28994848,0.82758621,0.01724138,0.0000006049
202042,B,202018,B,64,0.19870005,0.65980485,1.60922007,6.91383127,0.76190476,0.03174603,0.0000321596
202070,A,202018,0,74,0.61115587,0.58719013,6.59715773,6.15538864,0.75342466,0.02739726,0.0000148756
202070,A,202018,B,73,0.63574381,0.58429143,6.98855327,6.06661826,0.75000000,0.02777778,0.0000220905
202070,B,202018,0,64,0.54428548,0.54003470,5.14975775,5.05230694,0.74603175,0.01587302,0.0000939791
202070,B,202018,C,60,0.48821978,0.57643246,4.29700732,5.37233890,0.77966102,0.01694915,0.0000173724
202078,0,202018,0,53,0.78493563,0.60093158,9.13566565,5.36908217,0.78846154,0.01923077,0.0000317897
202080,0,202018,C,84,0.49882882,0.63591731,5.24350298,7.46151262,0.72289157,0.00000000,0.0000488049
202080,B,202018,C,77,0.52435783,0.56652019,5.36847477,5.95379100,0.72368421,0.00000000,0.0000961659
202110,A,202018,B,60,0.40942832,0.67440288,3.44703810,6.95605733,0.79661017,0.05084746,0.0000051985
202067,0,202018,C,85,0.48271653,0.52775868,5.05171048,5.66063377,0.72619048,0.00000000,0.0000338127
202067,C,202018,B,81,0.35241655,0.55847151,3.36820234,5.98391986,0.73750000,0.01250000,0.0000215179
202040,0,202018,0,66,0.77275870,0.75404020,9.81594541,9.18401637,0.78461538,0.00000000,0.0000044477
202040,0,202018,C,62,0.69855428,0.76316770,7.62466561,9.14804576,0.81967213,0.00000000,0.0000005931
202040,A,202018,0,66,0.78897039,0.72136883,10.35247288,8.33288790,0.75384615,0.00000000,0.0000425559
202040,A,202018,C,62,0.71139226,0.73542665,7.90579030,8.40695668,0.78688525,0.00000000,0.0000074193
202040,C,202018,0,66,0.74114798,0.74616378,8.90057348,8.96612663,0.75384615,0.01538462,0.0000425559
202040,C,202018,C,62,0.66619214,0.74837938,6.97675712,8.73990050,0.78688525,0.01639344,0.0000074193
202116,A,202018,0,82,0.56467921,0.73479908,6.15781939,9.68950289,0.75308642,0.06172840,0.0000052247
202116,A,202018,B,81,0.61495674,0.68942846,6.97516283,8.45964270,0.72500000,0.05000000,0.0000569941
202116,B,202018,0,83,0.52720586,0.63285300,5.61826629,7.35617100,0.73170732,0.01219512,0.0000271194
202041,A,202018,B,62,0.28609750,0.57435907,2.33196793,5.43482447,0.75409836,0.00000000,0.0000721315
VEND232,T,VEND228,T,103,0.62987514,0.54689290,8.19036492,6.56496499,0.74509804,0.00000000,0.0000007393
185143,0,185060,B,62,0.58042778,0.63371557,5.56701540,6.34559791,0.78688525,0.03278689,0.0000074193
185143,Q,185060,0,65,0.58847186,0.72658284,5.82272329,8.39361058,0.78125000,0.03125000,0.0000067953
VEND107,Q,185060,B,63,0.33445995,0.50995864,2.79447417,4.63021305,0.77419355,0.01612903,0.0000157446
VEND107,T,185060,B,63,0.33445995,0.50995864,2.79447417,4.63021305,0.77419355,0.01612903,0.0000157446
185111,Q,185060,0,66,0.49312318,0.64872123,4.56996696,6.81943713,0.75384615,0.01538462,0.0000425559
185321,A,185060,0,66,0.76006201,0.53642376,9.42957709,5.08489396,0.75384615,0.01538462,0.0000425559
ZLF0036,1,ZLF2009,1,60,0.30488796,0.60397282,2.45896451,5.77125675,0.88135593,0.00000000,0.0000000047
ZLF0046,1,ZLF2009,1,113,0.59775208,0.68024036,7.89093584,9.77746694,0.74107143,0.02678571,0.0000003352
ZLF0003,1,ZLF2009,1,134,0.48127044,0.62115833,6.33180209,9.10642023,0.73684211,0.00751880,0.0000000469
ZLF0030,1,ZLF2009,1,134,0.56869767,0.50520835,7.97345857,6.72586264,0.72932331,0.02255639,0.0000001227
ZLF2001,1,ZLF2009,1,108,0.60299660,0.63712675,7.81885824,8.51059931,0.73831776,0.03738318,0.0000008208
ZLF2007,1,ZLF2009,1,96,0.41034828,0.50375584,4.38584666,5.65389386,0.71578947,0.02105263,0.0000259343
FLEV119,T,FLEV120,T,79,0.77233542,0.64093540,10.73822665,7.32702347,0.75641026,0.02564103,0.0000059233
FLEV104,T,FLEV120,T,58,0.70057233,0.79027312,7.41219585,9.65127137,0.84210526,0.00000000,0.0000002396
VEND047,T,VEND033,T,108,0.80774926,0.66724836,14.17311637,9.22316971,0.74766355,0.01869159,0.0000002996
VEND096,T,VEND033,T,63,0.15477172,0.55142260,1.23353757,5.16256730,0.75806452,0.01612903,0.0000482380
VEND042,T,VEND033,T,99,0.75704589,0.66509583,11.47047916,8.77182988,0.72448980,0.01020408,0.0000088026
TROY032,T,185025,G,60,0.72632369,0.52303081,8.11664398,4.67349480,0.76271186,0.01694915,0.0000544035
VFH0006,1,5850204,L,57,0.36290473,0.50940230,2.91441709,4.39012600,0.80357143,0.00000000,0.0000055343
VFH_QT4,R,VFH_QT3,R,123,0.87796094,0.85266315,20.25640624,17.95214106,0.78688525,0.04918033,0.0000000002
195020,A,195035,A,96,0.54137399,0.66391427,6.27589733,8.60766621,0.75789474,0.04210526,0.0000004974
195020,0,195035,A,96,0.57735031,0.72369793,6.89202518,10.16713528,0.74736842,0.06315789,0.0000014206
VIGO102,T,195035,A,58,0.30818483,0.53625796,2.44578959,4.75441905,0.78947368,0.01754386,0.0000123703
195003,0,195035,A,105,0.58114755,0.59404920,7.28259825,7.49468647,0.71153846,0.01923077,0.0000159925
195003,A,195035,A,74,0.73339373,0.67233509,9.21753569,7.70682337,0.75342466,0.01369863,0.0000148756
195031,Q,195035,A,105,0.65562524,0.55424905,8.85473681,6.75798342,0.70192308,0.01923077,0.0000381448
SARR216,T,195035,A,78,0.54236002,0.52150788,5.66471647,5.32835525,0.77922078,0.03896104,0.0000009569
195027,0,195035,A,123,0.47819513,0.59849347,6.01402342,8.21770150,0.72131148,0.04098361,0.0000010139
195027,B,195035,A,99,0.56978439,0.52536754,6.86373487,6.08111394,0.70408163,0.02040816,0.0000533123
195017,0,195035,A,87,0.68981158,0.65815002,8.83583861,8.05943635,0.76744186,0.01162791,0.0000007038
195017,A,195035,A,81,0.55128780,0.57982186,5.91007852,6.32539056,0.76250000,0.02500000,0.0000026564
195011,0,195035,A,67,0.36060932,0.68871424,3.14093570,7.65839964,0.74242424,0.03030303,0.0000818466
195011,A,195035,A,67,0.31798464,0.65044805,2.72474491,6.90418635,0.75757576,0.01515152,0.0000285027
FLEV150,T,195035,A,55,0.39862424,0.55515695,3.19401608,4.85918239,0.77777778,0.00000000,0.0000445571
195010,0,195035,A,130,0.49601438,0.52363967,6.48801983,6.95390245,0.72868217,0.03875969,0.0000002051
195010,A,195035,A,122,0.64599456,0.62154378,9.30898608,8.69140890,0.74380165,0.03305785,0.0000000816
195010,Q,195035,A,127,0.53288567,0.55202846,7.06891621,7.40186940,0.73809524,0.03968254,0.0000000903
195036,A,195035,A,110,0.47944287,0.62505170,5.70383314,8.32163249,0.77064220,0.03669725,0.0000000159
195008,0,195035,A,108,0.69585827,0.60234287,10.02258855,7.76899060,0.71028037,0.02803738,0.0000135943
195008,D,195035,A,99,0.64782163,0.58569608,8.41844819,7.11686435,0.73469388,0.01020408,0.0000033728
195015,0,195035,A,130,0.38774229,0.62355533,4.77767365,9.02393299,0.72868217,0.01550388,0.0000002051
195015,A,195035,A,130,0.46190691,0.54039557,5.91508176,7.26621987,0.72093023,0.02325581,0.0000005206
195049,A,195035,A,60,0.50907466,0.61501753,4.54301736,5.94008140,0.76271186,0.01694915,0.0000544035
195050,0,195035,A,130,0.65448494,0.70166641,9.83172241,11.14159542,0.76744186,0.04651163,0.0000000012
195050,A,195035,A,130,0.63955470,0.67843207,9.44908837,10.44775803,0.79844961,0.02325581,0.0000000000
195022,B,195035,A,110,0.44294301,0.55219261,5.15806366,6.88309934,0.70642202,0.01834862,0.0000163093
195014,0,195035,A,108,0.65297048,0.64248566,8.91804548,8.63214730,0.75700935,0.01869159,0.0000001055
195014,A,195035,A,104,0.61156183,0.56564179,7.84466772,6.92741740,0.71844660,0.00970874,0.0000092508
