"series_a","series_b","r","sgc","ssgc","overlap","p","distance_m"
"AR072","AR024","0.635621525030853","0.747081712062257","0.00778210116731518","257","2.44249065417534e-15","45486.84332353"
"AR072","MO018","0.552241558516299","0.65891472868217","0.0155038759689922","258","3.30624855493511e-07","87129.66271698"
"AR072","MO036","0.553083484952011","0.689419795221843","0.0068259385665529","293","8.89148754623648e-11","87129.66271698"
"AR072","OK001","0.50287043122645","0.697068403908795","0.0130293159609121","307","4.99089658489993e-12","114967.88644926"
"AR072","OK016","0.532902240379671","0.727659574468085","0.00425531914893617","235","2.95363733471277e-12","168462.75194739"
"AR073","AR065","0.526791541889319","0.720524017467249","0","229","2.48470133357159e-11","8309.83552102"
"AR074","AR004","0.576377383006521","0.686567164179104","0","201","1.22254769641117e-07","39762.28323678"
"AR074","AR006","0.570445005169495","0.725190839694656","0","131","2.53828706053838e-07","61027.80851176"
"ARGE001","ARGE004","0.517084961104519","0.735234215885947","0.00610997963340122","491","0","171198.08782"
"ARGE001","ARGE006","0.501350738935386","0.739622641509434","0.00566037735849057","530","0","29598.16669697"
"ARGE002","CHIL006","0.53978364936828","0.67065868263473","0.0119760479041916","334","4.43760583834774e-10","63827.91226794"
"ARGE003","ARGE006","0.540084216599325","0.725409836065574","0.00204918032786885","488","0","32345.41338522"
"ARGE004","ARGE001","0.517084961104519","0.735234215885947","0.00610997963340122","491","0","171198.08782"
"ARGE004","ARGE006","0.50131314489127","0.729124236252546","0.00407331975560081","491","0","144618.61071084"
"ARGE004","ARGE015","0.616386979140915","0.737270875763748","0.00203665987780041","491","0","59869.05477604"
"ARGE006","ARGE001","0.501350738935386","0.739622641509434","0.00566037735849057","530","0","29598.16669697"
"ARGE006","ARGE003","0.540084216599325","0.725409836065574","0.00204918032786885","488","0","32345.41338522"
"ARGE006","ARGE004","0.50131314489127","0.729124236252546","0.00407331975560081","491","0","144618.61071084"
"ARGE007","ARGE008","0.504792494310411","0.719257540603248","0.00232018561484919","431","0","40065.5057592"
"ARGE007","ARGE070","0.600037789249316","0.685057471264368","0","435","1.17683640610267e-14","39144.46742898"
"ARGE007","ARGE075","0.628557388409317","0.813793103448276","0","435","0","0"
"ARGE007","ARGE077","0.522376752647071","0.68141592920354","0","339","2.3822055439382e-11","52231.43966907"
"ARGE008","ARGE007","0.504792494310411","0.719257540603248","0.00232018561484919","431","0","40065.5057592"
"ARGE008","ARGE076","0.507236439314989","0.716883116883117","0.0025974025974026","385","0","12008.07046113"
"ARGE008","ARGE077","0.529289951512893","0.702064896755162","0.00294985250737463","339","1.00142116821189e-13","24060.15469811"
"ARGE015","ARGE004","0.616386979140915","0.737270875763748","0.00203665987780041","491","0","59869.05477604"
"ARGE016","ARGE085","0.969058722329521","0.930656934306569","0.00364963503649635","274","0","0"
"ARGE017","ARGE020","0.507653743044213","0.699300699300699","0.0034965034965035","286","1.57343027495926e-11","15623.83791563"
"ARGE018","ARGE054","0.522961656367702","0.772609819121447","0","387","0","19183.4993559"
"ARGE020","ARGE017","0.507653743044213","0.699300699300699","0.0034965034965035","286","1.57343027495926e-11","15623.83791563"
"ARGE030","ARGE093","0.578465287740444","0.726679712981083","0.00195694716242661","1533","0","73124.44681478"
"ARGE033","ARGE046","0.659348535133898","0.772549019607843","0","255","0","13673.6670353"
"ARGE034","ARGE066","0.535359105817411","0.744274809160305","0","262","2.66453525910038e-15","91121.58038503"
"ARGE036","ARGE038","0.559623701166773","0.71875","0","320","5.10702591327572e-15","4212.50798443"
"ARGE036","ARGE043","0.617844444766936","0.753125","0","320","0","4212.50798443"
"ARGE038","ARGE036","0.559623701166773","0.71875","0","320","5.10702591327572e-15","4212.50798443"
"ARGE038","ARGE043","0.818109496531895","0.822981366459627","0","322","0","0"
"ARGE039","ARGE100","0.558796211167043","0.764084507042254","0","284","0","12223.1875959"
"ARGE043","ARGE036","0.617844444766936","0.753125","0","320","0","4212.50798443"
"ARGE043","ARGE038","0.818109496531895","0.822981366459627","0","322","0","0"
"ARGE046","ARGE033","0.659348535133898","0.772549019607843","0","255","0","13673.6670353"
"ARGE054","ARGE018","0.522961656367702","0.772609819121447","0","387","0","19183.4993559"
"ARGE066","ARGE034","0.535359105817411","0.744274809160305","0","262","2.66453525910038e-15","91121.58038503"
"ARGE068","ARGE073","0.540877569907292","0.706766917293233","0.0037593984962406","266","1.53519419399117e-11","39380.69260847"
"ARGE068","ARGE082","0.550842272307025","0.635338345864662","0.0037593984962406","266","1.01195412087751e-05","70786.35436855"
"ARGE070","ARGE007","0.600037789249316","0.685057471264368","0","435","1.17683640610267e-14","39144.46742898"
"ARGE070","ARGE081","0.514660715024522","0.625","0.00390625","256","6.334248366624e-05","58031.51287044"
"ARGE070","ARGE086","0.555530577291361","0.683870967741935","0","310","9.49595957422389e-11","4185.80859706"
"ARGE073","ARGE068","0.540877569907292","0.706766917293233","0.0037593984962406","266","1.53519419399117e-11","39380.69260847"
"ARGE073","ARGE075","0.530894828924512","0.723451327433628","0.00221238938053097","452","0","15300.36498018"
"ARGE073","ARGE084","0.552211040868947","0.706744868035191","0.00293255131964809","341","2.24265050974282e-14","2223.90159469"
"ARGE075","ARGE007","0.628557388409317","0.813793103448276","0","435","0","0"
"ARGE075","ARGE073","0.530894828924512","0.723451327433628","0.00221238938053097","452","0","15300.36498018"
"ARGE075","ARGE077","0.584944534265834","0.705056179775281","0","356","9.99200722162641e-15","52231.43966907"
"ARGE075","ARGE084","0.639660404073037","0.75366568914956","0","341","0","14637.50202248"
"ARGE075","ARGE086","0.566158408328186","0.730769230769231","0","312","4.44089209850063e-16","42287.56223583"
"ARGE076","ARGE008","0.507236439314989","0.716883116883117","0.0025974025974026","385","0","12008.07046113"
"ARGE077","ARGE007","0.522376752647071","0.68141592920354","0","339","2.3822055439382e-11","52231.43966907"
"ARGE077","ARGE008","0.529289951512893","0.702064896755162","0.00294985250737463","339","1.00142116821189e-13","24060.15469811"
"ARGE077","ARGE075","0.584944534265834","0.705056179775281","0","356","9.99200722162641e-15","52231.43966907"
"ARGE077","ARGE080","0.534998272593629","0.684","0","250","5.93457860631474e-09","98081.067239"
"ARGE077","ARGE084","0.5125851768426","0.668621700879765","0","341","4.73636907472041e-10","56799.97640969"
"ARGE077","ARGE086","0.543067088563269","0.71474358974359","0","312","3.28626015289046e-14","23438.69125598"
"ARGE080","ARGE077","0.534998272593629","0.684","0","250","5.93457860631474e-09","98081.067239"
"ARGE080","ARGE084","0.591303864451644","0.66","0","250","4.20039397708294e-07","67777.90192051"
"ARGE081","ARGE070","0.514660715024522","0.625","0.00390625","256","6.334248366624e-05","58031.51287044"
"ARGE082","ARGE068","0.550842272307025","0.635338345864662","0.0037593984962406","266","1.01195412087751e-05","70786.35436854"
"ARGE084","ARGE073","0.552211040868947","0.706744868035191","0.00293255131964809","341","2.24265050974282e-14","2223.90159469"
"ARGE084","ARGE075","0.639660404073037","0.75366568914956","0","341","0","14637.50202248"
"ARGE084","ARGE077","0.5125851768426","0.668621700879765","0","341","4.73636907472041e-10","56799.97640969"
"ARGE084","ARGE080","0.591303864451644","0.66","0","250","4.20039397708294e-07","67777.90192051"
"ARGE085","ARGE016","0.969058722329521","0.930656934306569","0.00364963503649635","274","0","0"
"ARGE086","ARGE070","0.555530577291361","0.683870967741935","0","310","9.49595957422389e-11","4185.80859706"
"ARGE086","ARGE075","0.566158408328186","0.730769230769231","0","312","4.44089209850063e-16","42287.56223583"
"ARGE086","ARGE077","0.543067088563269","0.71474358974359","0","312","3.28626015289046e-14","23438.69125598"
"ARGE087","ARGE088","0.589886943803622","0.696282864913871","0.00362647325475975","1103","0","7961.83242585"
"ARGE087","ARGE090","0.56107522968125","0.678150498640072","0.00271985494106981","1103","0","81189.51264139"
"ARGE088","ARGE087","0.589886943803622","0.696282864913871","0.00362647325475975","1103","0","7961.83242585"
"ARGE089","ARGE090","0.524094473489765","0.684989429175476","0.0105708245243129","1419","0","828.54445225"
"ARGE090","ARGE087","0.56107522968125","0.678150498640072","0.00271985494106981","1103","0","81189.51264139"
"ARGE090","ARGE089","0.524094473489765","0.684989429175476","0.0105708245243129","1419","0","828.54445225"
"ARGE092","ARGE093","0.506564677041884","0.672218917311124","0.00594883997620464","1681","0","164670.35606705"
"ARGE093","ARGE030","0.578465287740444","0.726679712981083","0.00195694716242661","1533","0","73124.44681478"
"ARGE093","ARGE092","0.506564677041884","0.672218917311124","0.00594883997620464","1681","0","164670.35606705"
"ARGE093","ARGE094","0.588721393375818","0.707162921348315","0.00351123595505618","1424","0","16759.26121041"
"ARGE094","ARGE093","0.588721393375818","0.707162921348315","0.00351123595505618","1424","0","16759.26121041"
"ARGE097","ARGE098","0.680909295728029","0.702127659574468","0","141","1.58455063270502e-06","0"
"ARGE098","ARGE097","0.680909295728029","0.702127659574468","0","141","1.58455063270502e-06","0"
"ARGE100","ARGE039","0.558796211167043","0.764084507042254","0","284","0","12223.1875959"
"AUSL003","AUSL009","0.535768859708717","0.776162790697674","0.00145348837209302","688","0","2760.50181161"
"AUSL009","AUSL003","0.535768859708717","0.776162790697674","0.00145348837209302","688","0","2760.50181161"
"AUSL010","AUSL012","0.507765489442126","0.760456273764259","0","263","0","112548.95936419"
"AUSL011","AUSL012","0.79669836027695","0.875","0","264","0","5559.75398673"
"AUSL011","AUSL014","0.90845104964435","0.919191919191919","0.00505050505050505","396","0","0"
"AUSL011","AUSL020","0.894864476824431","0.914549653579677","0","433","0","5618.06209696"
"AUSL012","AUSL010","0.507765489442126","0.760456273764259","0","263","0","112548.95936419"
"AUSL012","AUSL011","0.79669836027695","0.875","0","264","0","5559.75398673"
"AUSL012","AUSL014","0.595437248259503","0.814393939393939","0.00378787878787879","264","0","5559.75398673"
"AUSL012","AUSL020","0.604219604370573","0.806818181818182","0","264","0","11148.80052452"
"AUSL013","AUSL015","0.865506568364091","0.884105960264901","0.0033112582781457","302","0","45305.52589611"
"AUSL013","AUSL018","0.515405580648021","0.73841059602649","0.0033112582781457","302","2.22044604925031e-16","65750.17034675"
"AUSL014","AUSL011","0.90845104964435","0.919191919191919","0.00505050505050505","396","0","0"
"AUSL014","AUSL012","0.595437248259503","0.814393939393939","0.00378787878787879","264","0","5559.75398673"
"AUSL014","AUSL020","0.68934139914428","0.856060606060606","0.00505050505050505","396","0","5618.06209696"
"AUSL015","AUSL013","0.865506568364091","0.884105960264901","0.0033112582781457","302","0","45305.52589611"
"AUSL015","AUSL016","0.800585816765884","0.845070422535211","0.00234741784037559","426","0","35420.70773794"
"AUSL016","AUSL015","0.800585816765884","0.845070422535211","0.00234741784037559","426","0","35420.70773794"
"AUSL018","AUSL013","0.515405580648021","0.73841059602649","0.0033112582781457","302","2.22044604925031e-16","65750.17034675"
"AUSL020","AUSL011","0.894864476824431","0.914549653579677","0","433","0","5618.06209696"
"AUSL020","AUSL012","0.604219604370573","0.806818181818182","0","264","0","11148.80052452"
"AUSL020","AUSL014","0.68934139914428","0.856060606060606","0.00505050505050505","396","0","5618.06209696"
"AUST003","SWIT130","0.576191712828054","0.724324324324324","0","185","1.04565089920072e-09","304964.68467782"
"AUST004","GERM019","0.526150411841169","0.728862973760933","0","343","0","175035.54837773"
"AUST004","ITAL024","0.519400505849699","0.769021739130435","0.0217391304347826","368","0","85857.30153087"
"AUST004","SWIT183","0.679531989650463","0.787878787878788","0","165","1.40554234917545e-13","127100.34277155"
"AUST004","SWIT185","0.627978665157572","0.802325581395349","0","172","2.22044604925031e-15","97605.90504987"
"AUST007","SWIT104","0.576338795569262","0.829411764705882","0.00588235294117647","170","0","212299.43691456"
"AUST007","SWIT108","0.513945108266039","0.736842105263158","0","190","6.60838050947632e-11","126836.29217792"
"AUST008","SWIT182","0.523345461245502","0.705882352941177","0","153","3.51980560031606e-07","155483.00014289"
"AUST109","AUST110","0.864364400752319","0.896774193548387","0","155","0","0"
"AUST109","AUST111","0.781492310853313","0.832258064516129","0","155","2.22044604925031e-16","0"
"AUST109","AUST112","0.543158793127973","0.709677419354839","0","155","1.78031022812775e-07","0"
"AUST110","AUST109","0.864364400752319","0.896774193548387","0","155","0","0"
"AUST110","AUST111","0.755645905108103","0.837696335078534","0","191","0","0"
"AUST110","AUST112","0.530062325366899","0.696335078534031","0","191","5.73702896300432e-08","0"
"AUST111","AUST109","0.781492310853313","0.832258064516129","0","155","2.22044604925031e-16","0"
"AUST111","AUST110","0.755645905108103","0.837696335078534","0","191","0","0"
"AUST112","AUST109","0.543158793127973","0.709677419354839","0","155","1.78031022812775e-07","0"
"AUST112","AUST110","0.530062325366899","0.696335078534031","0","191","5.73702896300432e-08","0"
"AZ023","AZ030","0.590570097177561","0.725190839694656","0","262","3.09752223870419e-13","216586.16417252"
"AZ023","AZ032","0.500478365601177","0.669590643274854","0.00292397660818713","342","3.55155904685489e-10","235995.97512954"
"AZ023","AZ049","0.616290953693798","0.697087378640777","0.00194174757281553","515","0","189431.51827289"
"AZ023","AZ050","0.53384962453057","0.734177215189873","0.00316455696202532","316","0","188565.08713807"
"AZ023","AZ052","0.528871505592594","0.695945945945946","0","296","1.55830903736387e-11","330811.89320383"
"AZ023","AZ063","0.623969095797394","0.747826086956522","0","345","0","138405.63878145"
"AZ023","AZ066","0.576411107931474","0.72680412371134","0.00171821305841924","582","0","55844.66759797"
"AZ023","AZ069","0.568728356484257","0.687845303867403","0.00276243093922652","362","8.80406858527749e-13","229703.39468484"
"AZ023","AZ072","0.64575430332457","0.679558011049724","0.00276243093922652","362","8.33622060270045e-12","229703.39468484"
"AZ023","AZ077","0.588106023549663","0.678125","0","320","1.85615522951821e-10","289311.79439101"
"AZ023","AZ079","0.572929465525811","0.701754385964912","0","285","9.62430135587056e-12","291648.35207874"
"AZ023","AZ080","0.687930691120032","0.736263736263736","0.00274725274725275","364","0","120890.52959968"
"AZ023","AZ081","0.592090611143904","0.734072022160665","0","361","0","120576.09657612"
"AZ023","AZ082","0.542836373750565","0.708191126279863","0.00511945392491468","586","0","118612.11215541"
"AZ023","AZ083","0.57852833909366","0.75974025974026","0","462","0","114389.02918013"
"AZ023","AZ084","0.683586989497222","0.695121951219512","0.00813008130081301","492","0","55597.53986732"
"AZ023","AZ085","0.971502652618489","0.965045592705167","0.00151975683890578","658","0","2897.34360177"
"AZ023","AZ088","0.565650437809365","0.713780918727915","0","283","6.35269614690515e-13","170875.20673678"
"AZ023","AZ089","0.537815048018644","0.663934426229508","0","366","3.55295348697382e-10","276047.47448727"
"AZ023","AZ090","0.53424410376373","0.643874643874644","0.00284900284900285","351","7.00740148129597e-08","152949.64687326"
"AZ023","AZ091","0.57522455455529","0.732600732600733","0.00366300366300366","273","1.50990331349021e-14","160092.82439437"
"AZ023","AZ098","0.555030707952211","0.707006369426752","0","314","2.19602114270856e-13","176658.18832647"
"AZ023","AZ100","0.592457739848555","0.722772277227723","0","303","8.88178419700125e-15","173965.35226682"
"AZ023","AZ106","0.502325271964484","0.684824902723735","0.00194552529182879","514","0","169573.3395188"
"AZ023","AZ109","0.504731123781331","0.681318681318681","0","364","4.55879778371582e-12","291994.7762345"
"AZ023","AZ139","0.541681207096216","0.687134502923977","0.00292397660818713","342","4.47042403095566e-12","148046.36333905"
"AZ023","AZ143","0.547938455566509","0.670846394984326","0","319","1.04207731332906e-09","244638.11516657"
"AZ023","AZ144","0.565323270462683","0.698544698544699","0.00415800415800416","481","0","139237.69016182"
"AZ023","AZ502","0.572145512469807","0.685344827586207","0","232","1.64055315998723e-08","235912.57892057"
"AZ023","AZ517","0.560378102875675","0.683734939759036","0","332","2.14759321437441e-11","231935.95246599"
"AZ023","AZ523","0.571735338800687","0.698473282442748","0","262","1.31746835663193e-10","289311.79439101"
"AZ023","AZ533","0.508255671040351","0.647959183673469","0","392","4.6598591652014e-09","318654.1064413"
"AZ023","AZ537","0.503443376321667","0.661490683229814","0.0031055900621118","322","6.80394629526404e-09","530262.51341622"
"AZ023","AZ538","0.537101665168947","0.647260273972603","0","292","4.83444704713065e-07","234879.55448808"
"AZ023","AZ543","0.538461876185187","0.68232044198895","0","362","3.98348021235506e-12","176658.18832647"
"AZ023","AZ547","0.578735956686289","0.697416974169742","0.0018450184501845","542","0","190407.57441628"
"AZ023","AZ548","0.610289283432122","0.716312056737589","0","282","3.73034936274053e-13","190407.57441628"
"AZ023","AZ563","0.556034900202594","0.728337236533958","0","427","0","136877.18933981"
"AZ023","CO021","0.624617435635128","0.736654804270463","0.00177935943060498","562","0","187270.22695507"
"AZ023","CO066","0.634788896394934","0.712871287128713","0.00396039603960396","505","0","200311.78619944"
"AZ023","CO067","0.526071942741891","0.68693009118541","0.00151975683890578","658","0","200311.78619944"
"AZ023","CO076","0.702123159662828","0.739510489510489","0.00174825174825175","572","0","184584.8796298"
"AZ023","CO509","0.601303241670084","0.719864176570458","0.00169779286926995","589","0","188299.0704414"
"AZ023","CO610","0.556173956625998","0.691489361702128","0.00303951367781155","658","0","198021.08556305"
"AZ023","CO626","0.551481473302227","0.694915254237288","0.00211864406779661","472","0","205034.7773975"
"AZ023","CO629","0.516533515553859","0.651975683890577","0.00151975683890578","658","6.43929354282591e-15","294058.23747906"
"AZ023","CO631","0.515342845245528","0.673252279635258","0.0060790273556231","658","0","328625.04731221"
"AZ023","CO638","0.515132229124749","0.666666666666667","0","396","3.28375104885481e-11","243216.31362471"
"AZ023","CO647","0.726221608104543","0.764437689969605","0.00151975683890578","658","0","187270.22695507"
"AZ023","CO650","0.519396242263908","0.670212765957447","0.00151975683890578","658","0","328625.04731221"
"AZ023","MEXI019","0.555435026098579","0.647727272727273","0","176","8.86785829958825e-05","727874.19045693"
"AZ023","NM010","0.528715220986591","0.699324324324324","0.00675675675675676","296","6.95332680322736e-12","339745.53296901"
"AZ023","NM011","0.553405725869122","0.673652694610778","0.00898203592814371","334","2.19215534613681e-10","333696.27606213"
"AZ023","NM021","0.50287119304325","0.668304668304668","0.00245700245700246","407","1.1148415524076e-11","241308.67599603"
"AZ023","NM022","0.575027487030304","0.725165562913907","0","302","5.10702591327572e-15","241308.67599603"
"AZ023","NM023","0.516386831819573","0.697674418604651","0","387","7.32747196252603e-15","241308.67599603"
"AZ023","NM024","0.591445793269682","0.730407523510972","0.00313479623824451","319","2.22044604925031e-16","283589.52151432"
"AZ023","NM025","0.619151630549378","0.716006884681583","0.00688468158347676","581","0","243823.04676022"
"AZ023","NM029","0.592979220859049","0.683923705722071","0","367","1.82898141076748e-12","227235.43973329"
"AZ023","NM030","0.539653052987625","0.693284936479129","0.00725952813067151","551","0","227235.43973329"
"AZ023","NM031","0.560198625676208","0.704545454545455","0.00206611570247934","484","0","224441.06911134"
"AZ023","NM033","0.502685457069488","0.664319248826291","0.00234741784037559","426","1.17688081502365e-11","266077.31860111"
"AZ023","NM053","0.513400846298106","0.666666666666667","0.003003003003003","333","1.1812923972343e-09","271106.0398832"
"AZ023","NM503","0.641791616469233","0.734736842105263","0.00210526315789474","475","0","307221.08002648"
"AZ023","NM537","0.554210453504985","0.676020408163265","0","392","3.16813242307035e-12","283589.52151432"
"AZ023","NM555","0.518453824993558","0.667597765363129","0","358","2.26511254197703e-10","361162.0930569"
"AZ023","NM584","0.528459472719633","0.656534954407295","0.00151975683890578","658","8.88178419700125e-16","349849.35570959"
"AZ023","NV057","0.560833661544824","0.672413793103448","0.00246305418719212","406","3.70281583172982e-12","348020.27234782"
"AZ023","UT020","0.647257686236402","0.702127659574468","0.00773694390715667","517","0","109435.28059345"
"AZ023","UT021","0.745710120737761","0.755667506297229","0","397","0","49845.9592224"
"AZ023","UT022","0.668045680355202","0.746450304259635","0.00202839756592292","493","0","49845.9592224"
"AZ023","UT023","0.658587968826945","0.746341463414634","0.0048780487804878","615","0","113880.43355637"
